연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,위험지수
2021,경상북도,울진군,0.0,0,2.7970743118777124,-0.8429435460692094,-0.19933276517930826,0.49232016151144625,0.5617795405351602,0.8154836424399831
2022,경상북도,울진군,0.0,0,2.7970743118777124,-0.6822486481855721,-0.13168489677378392,0.22378686922256347,0.5517319090352298,0.7795375109715678
2023,경상북도,울진군,0.0,0,2.7970743118777124,-1.2022329897007553,-0.06524743665807914,0.06556014879252475,0.3987885085778507,0.5534671569898273
2016,경상북도,의성군,0.0124225199985571,1,1.733438916408183,-0.6065453991379981,-0.748370595290333,0.1785973598988625,0.13928007046967858,0.4351636257230158
2017,경상북도,의성군,0.0005998200719676,1,1.7384545547680486,-1.082385283191287,-0.21106494566489462,0.19687476123382486,0.16046977178642294,0.2843146776035288
2018,경상북도,의성군,0.0005998200719676,1,1.7416559959770088,-0.8721172843386571,-0.1502251450745214,0.2243871370390737,0.23592517590072604,0.3646419495591418
2019,경상북도,의성군,0.0005998200719676,1,1.7416559959770088,-0.5995599000312438,0.662093116707863,0.2227665936321424,0.5067389515714427,0.4549542298593025
2020,경상북도,의성군,0.0051865266873,1,1.7737643257326783,-1.238685543597406,0.6912197662605591,0.27276949232327546,0.3747670101797767,0.26928275815284924
2021,경상북도,의성군,0.0058826631581554,1,1.7737643257326783,-0.9611469397522523,0.6619774963281565,0.1480506739206617,0.40566138905731103,0.3202226866336959
2022,경상북도,의성군,0.0069756137364252,1,1.7737643257326783,-1.0230751911856424,0.7039822447798998,0.10992263864663189,0.3911485044933919,0.2868705910645559
2023,경상북도,의성군,0.0093560949240249,1,1.7737643257326783,-0.5114850727404374,0.7311373456691727,0.07951398710052929,0.5182326464404857,0.4472644133642567
2016,경상북도,청도군,0.1481613509805205,1,1.2485411092250898,0.8915106657674152,0.3848114650468531,0.03464383952495261,0.6398767698910777,0.7248985381724858
2017,경상북도,청도군,0.0330478540462003,1,1.2533015449457623,-0.5399000923524083,-2.116425164617194,-0.023534913770107437,-0.3566396564484869,0.22995551294108219
2018,경상북도,청도군,0.0595887914116575,1,1.2573016360767508,0.10176653504595201,-2.3303653596353855,-0.05615841193065764,-0.2568639001108351,0.434303253064015
2019,경상북도,청도군,0.0520230280671519,1,1.2573016360767508,0.3303518225788956,-2.1215445922303147,0.01621962227400226,-0.1294178778251665,0.5346243603098829
2020,경상북도,청도군,0.0685927914656117,1,1.2854887201723972,-0.09420765950740406,-1.894820836502415,0.01059020652786892,-0.17323739232738827,0.400623755730954
2021,경상북도,청도군,0.055623903747997,1,1.2854887201723972,0.3572498460749226,-2.0687047997181915,0.02984480493643798,-0.09903035713360846,0.5575277903945859
2022,경상북도,청도군,0.0314017631395316,1,1.2854887201723972,0.05520528371850164,-1.9852096011847846,0.04990118950049463,-0.1486536019483478,0.4635317311304645
2023,경상북도,청도군,0.113864256149047,1,1.2854887201723972,0.6899146807128533,-2.0719590754901693,0.06754564719231365,-0.007252506853151278,0.6809830160258548
2016,경상북도,청송군,0.0,0,1.5232289590021564,-1.3107504755979487,-0.770508711066983,0.27942861275015995,-0.06965040372815384,0.16396903205145588
2017,경상북도,청송군,0.0,0,1.5281339634611877,-1.312077393681688,-0.12464503602418311,0.29409089880349776,0.09637560813970356,0.17004915619433247
2018,경상북도,청송군,0.0,0,1.5316816305420842,-1.5202732137810808,0.6578713880181923,0.21480032537627103,0.22102003253886668,0.07540291404575812
2019,경상북도,청송군,0.0,0,1.5316816305420842,-1.2207057908412573,0.662093116707863,0.2100453380220795,0.29577857360769233,0.17367372590763544
2020,경상북도,청송군,0.0,0,1.5615660383530006,-1.406195854769225,0.6912197662605591,0.2652321410738635,0.27795552272954954,0.14020077488587968
2021,경상북도,청송군,0.0,0,1.5615660383530006,-1.3248515082142154,0.6619774963281565,0.2824975446036603,0.2952973927676505,0.17307069158081514
2022,경상북도,청송군,0.0,0,1.5615660383530006,-1.4184262690775638,0.7039822447798998,0.2263178482035278,0.2683599655647161,0.12315253915965486
2023,경상북도,청송군,0.0,0,1.5615660383530006,-1.100428626318752,0.7311373456691727,0.2370465877870209,0.3573303363726105,0.23272799994042317
2016,경상북도,칠곡군,0.1348804821938181,1,0.7458224609006636,0.025083944213360757,-1.373070342141328,0.6100805187559576,0.001979145432163515,0.4603289746233273
2017,경상북도,칠곡군,0.0251802985302982,1,0.7503183148395185,-0.5425758157643281,-2.0427142614491265,0.5965798111099104,-0.30959798781600645,0.26810743672836695
2018,경상북도,칠곡군,0.0188217542405877,1,0.7551464076717708,0.15256626356560057,-1.88731270065007,0.6199594593364738,-0.08991014251905624,0.509224043524615
2019,경상북도,칠곡군,0.0560021901152847,1,0.7551464076717708,0.19691924863444493,-2.171644359245531,0.567450897673424,-0.16303195131647275,0.5065055179932133
2020,경상북도,칠곡군,0.0448777587780854,1,0.7974453252330052,-0.08620697144358963,-1.98305494044236,0.6309847412386881,-0.1602079613535641,0.4474076983427013
2021,경상북도,칠곡군,0.0542040540135121,1,0.7974453252330052,-0.19564836865792645,-2.1176929300242686,0.6504118676942037,-0.21637102643874656,0.41740294142309414
2022,경상북도,칠곡군,0.0540145883062382,1,0.7974453252330052,-0.290156377904599,-2.0695679836178322,0.7008756814472852,-0.21535083871053523,0.40272154292523044
2023,경상북도,칠곡군,0.1035488756285588,1,0.7974453252330052,0.2803222161261141,-2.0708886022222104,0.7223403278899156,-0.06769518324329388,0.600035956416345
2016,경상북도,포항시,0.7411751495705269,1,0.6192828825655494,0.7154857811355786,-1.373070342141328,0.6518628240422866,0.15339028640052166,0.6622104959144716
2017,경상북도,포항시,0.7971467705784301,1,0.6237121384833881,-0.2610055894920619,-0.41250272367049434,0.5251528679579561,0.11883917331969701,0.2959531389830941
2018,경상북도,포항시,0.5162309884245414,1,0.628748648064229,0.20625258320301126,0.6578713880181923,0.4444950096022471,0.48434190722191994,0.4264987469564958
2019,경상북도,포항시,0.2752804897340374,1,0.628748648064229,1.114926854780491,0.662093116707863,0.4390837040853006,0.7112130809094708,0.7275864023100068
2020,경상북도,포항시,0.229205142692805,1,0.6838943316182734,-0.09062669867810114,0.6912197662605591,0.5066343049909641,0.4477804260479239,0.3666339793103788
2021,경상북도,포항시,0.1663615372152252,1,0.6838943316182734,0.6801802962390169,0.6619774963281565,0.5263006806187335,0.638088201201045,0.6301251028253412
2022,경상북도,포항시,0.1965531390406789,1,0.6838943316182734,0.37442840975109243,0.7039822447798998,0.5499318331733288,0.5780592048306487,0.5360848581808982
2023,경상북도,포항시,0.6042066712632979,1,0.6838943316182734,-0.47631920336859257,0.7311373456691727,0.49635926407761033,0.3587679344991159,0.2346447974424304
2016,광주광역시,광산구,0.0314986670593709,1,-0.22991343384596744,0.9724727406066844,0.3848114650468531,-0.15993015972542743,0.24186015302053565,0.19420971567842985
