연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,위험지수,연속발생연수_L1,집단발생여부_L1,log_인접시군_피해밀도_본per_ha_L1,key,구조적취약성지수_gm,연속발생연수_L1_gm,집단발생여부_L1_gm,log_인접시군_피해밀도_본per_ha_L1_gm,Model2_예측확률,_decile
2019,광주광역시,남구,0.0,0,-0.633535838859323,0.4848473286147763,0.6638779072792427,0.6368032435498276,0.2879981601461309,0.1627049111017603,0.0,0.0,9.999500033330834e-05,광주광역시남구,0.28518194868015095,1.2857142857142858,0.0,0.008886080770991173,0.347779627161938,6
2020,광주광역시,남구,0.00129915573162,1,-0.6123159092124734,1.0365143211359182,0.6912197662605586,0.6844295747362491,0.4499619382300631,0.369542662219898,0.0,0.0,0.0,광주광역시남구,0.28518194868015095,1.2857142857142858,0.0,0.008886080770991173,0.29112503957313285,6
2021,광주광역시,남구,0.0002999550089979,1,-0.6123159092124734,0.7700895777662374,-0.3614203508371892,0.7032707352733734,0.124906013247487,0.2870148012757125,1.0,0.0,0.0010993954433009,광주광역시남구,0.28518194868015095,1.2857142857142858,0.0,0.008886080770991173,0.41182640199343035,6
2022,광주광역시,남구,0.0001999800026662,1,-0.6123159092124734,0.3771291856659624,-0.1530840364134206,0.7269227930384555,0.084663008269631,0.1639120231639815,2.0,0.0,0.0026963615477426,광주광역시남구,0.28518194868015095,1.2857142857142858,0.0,0.008886080770991173,0.4295752473003819,6
2023,광주광역시,남구,0.000899595242836,1,-0.6123159092124734,1.213446591423723,-0.080877169472341,0.7497540373127947,0.3175018875129257,0.4502949065080147,3.0,0.0,0.0069756137364252,광주광역시남구,0.28518194868015095,1.2857142857142858,0.0,0.008886080770991173,0.34133086132831497,6
2017,광주광역시,동구,0.0,0,0.312132369757126,0.5925760009999507,0.711348555417926,0.591195661753044,0.5518131469820117,0.4986346775033736,0.0,0.0,0.001199280575482,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.0933943957412626,4
2018,광주광역시,동구,0.0,0,0.317633300299224,0.74556823316212,0.6598233988354029,0.6191308916759554,0.5855389559931755,0.5607774750457665,0.0,0.0,0.0002999550089979,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.08905033093180598,4
2019,광주광역시,동구,0.0,0,0.317633300299224,0.4848473286147763,0.6638779072792427,0.7019455573831228,0.5420760233940914,0.5014753954323744,0.0,0.0,9.999500033330834e-05,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.0949439733370302,4
2020,광주광역시,동구,0.0,0,0.3401170624202977,1.0365143211359182,0.6912197662605586,0.7468285798343008,0.7036699324127688,0.7078199877968389,0.0,0.0,0.0,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.07479765742334234,3
2021,광주광역시,동구,0.0,0,0.3401170624202977,0.7700895777662374,0.661977496328156,0.7632236170020908,0.6338519383791955,0.6244767523962086,0.0,0.0,0.00129915573162,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.08275633037916401,4
2022,광주광역시,동구,0.0,0,0.3401170624202977,0.3771291856659624,0.7039822447798993,0.7856724298709552,0.5517252306842787,0.5009728926524052,0.0,0.0,0.0002999550089979,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.0935766235648308,4
2023,광주광역시,동구,0.0,0,0.3401170624202977,1.213446591423723,0.7311373456691725,0.808226957513829,0.7732319892567555,0.7872635371192831,0.0,0.0,0.0001999800026662,광주광역시동구,0.6202724595860396,0.0,0.0,0.0004854744754424726,0.06736337817784388,3
2017,광주광역시,북구,0.0,0,-0.2514153245141862,0.5925760009999507,0.711348555417926,0.3038933901452185,0.3391006555122272,0.2150180222103276,0.0,0.0,0.0071742037480003,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.08120252401776536,4
2018,광주광역시,북구,0.0,0,-0.2450194647460808,0.74556823316212,0.6598233988354029,0.336606739751892,0.3742447267508335,0.279051836055977,0.0,0.0,0.0002999550089979,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.07817006225306133,4
2019,광주광역시,북구,0.0,0,-0.2450194647460808,0.4848473286147763,0.6638779072792427,0.3118263761575051,0.3038830368263608,0.1838847466754002,0.0,0.0,9.999500033330834e-05,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.08678832579134611,4
2020,광주광역시,북구,0.0,0,-0.2316277063213651,1.0365143211359182,0.6912197662605586,0.3553838448162466,0.4628725564728395,0.3867568198769331,0.0,0.0,0.0002999550089979,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.06846703667552062,3
2021,광주광역시,북구,0.0,0,-0.2316277063213651,0.7700895777662374,0.661977496328156,0.3755707901078882,0.3940025394702291,0.3046775538509201,0.0,0.0,0.0009995003330835,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.07579395924497728,4
2022,광주광역시,북구,0.0,0,-0.2316277063213651,0.3771291856659624,0.7039822447798993,0.3998848376391373,0.3123421404409084,0.1817954389945781,0.0,0.0,0.0022973590486834,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.08532884716956474,4
2023,광주광역시,북구,0.0,0,-0.2316277063213651,1.213446591423723,0.7311373456691725,0.3477051534393138,0.515165346052711,0.4431746795138904,0.0,0.0,0.0074720148387009,광주광역시북구,0.38594442878944424,0.0,0.0,0.0026632832838281726,0.06233480057301228,2
2017,광주광역시,서구,0.0010993954433009,1,-1.1114056716062148,0.5925760009999507,-0.5164532645995507,0.4855154724420686,-0.1374418656909365,-0.0111047327213985,1.0,0.0,0.0082657444170326,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.49466588223850566,6
2018,광주광역시,서구,0.0003999200213269,1,-1.10364412353254,0.74556823316212,-0.487037877474576,0.5173753307499641,-0.081934609273758,0.053099813459848,2.0,0.0,0.0001999800026662,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.47965635412653246,6
2019,광주광역시,서구,0.0,0,-1.10364412353254,0.4848473286147763,-0.42600781114953,0.5861775934872089,-0.1146567531450212,-0.0108730671435182,3.0,0.0,0.0,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.4958236334758438,6
2020,광주광역시,서구,0.0037927982386962,1,-1.0838406849840785,1.0365143211359182,-0.3209937718860994,0.4354132634586641,0.0167732819311011,0.1293622998701679,0.0,0.0,0.0,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.4345822915134619,6
2021,광주광역시,서구,0.0010993954433009,1,-1.0838406849840785,0.7700895777662374,-0.5026916432504724,0.4559131314012442,-0.0901324047667673,0.0473873413944677,1.0,0.0,0.0006997551142733,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.47981684931747465,6
2022,광주광역시,서구,0.0003999200213269,1,-1.0838406849840785,0.3771291856659624,-0.273468549207785,0.4803811051765139,-0.1249497358373468,-0.0754434647138673,2.0,0.0,0.0030952049073024,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.4953805310894895,6
2023,광주광역시,서구,0.0027960873020012,1,-1.0838406849840785,1.213446591423723,-0.1975181715188489,0.5033999899973515,0.1088719312295366,0.2110019654789985,3.0,0.0,0.0085632306604878,광주광역시서구,-0.060495736507598874,1.7142857142857142,0.0,0.0029748450145374713,0.40215264242664067,6
2017,대구광역시,남구,0.0,0,0.3502375431459038,-0.2859319324792624,0.711348555417926,-0.0281876325336333,0.1868666333877335,0.012039326044336,1.0,0.0,0.070644839569332,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.10021101750972047,4
2018,대구광역시,남구,0.0,0,0.3556779616254482,-0.0168529560302938,0.6598233988354029,-0.0028372528289155,0.2489527879004104,0.1119959175887462,0.0,0.0,0.0192142189238042,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.10050088580597943,4
2019,대구광역시,남구,0.0,0,0.3556779616254482,0.12204642127814,0.6638779072792427,0.0884045094460369,0.307501699907217,0.1887096307832084,0.0,0.0,0.0197045832743354,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.09218543036229077,4
2020,대구광역시,남구,0.0,0,0.3688689592976477,-0.2186812673771726,0.6912197662605586,0.1277415046806447,0.2422872407154196,0.0926430655337066,0.0,0.0,0.0158733491562901,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.10215966412524019,4
2021,대구광역시,남구,0.0005998200719676,1,0.3688689592976477,-0.360952187623148,0.661977496328156,0.1426549963044611,0.2031373160767792,0.0501905893263202,0.0,0.0,0.0130149370774946,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.10871819183402635,4
2022,대구광역시,남구,0.0,0,0.3688689592976477,-0.249563239319001,0.7039822447798993,0.1643750388518245,0.2469157509025926,0.0945602529434904,1.0,0.0,0.0156764793850075,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.10256760743182144,4
2023,대구광역시,남구,0.0002999550089979,1,0.3688689592976477,-0.2551856743222351,0.7311373456691725,0.186761967305945,0.2578956494876325,0.1001484174271192,0.0,0.0,0.0533511754969945,대구광역시남구,0.2419367254825407,0.2857142857142857,0.0,0.029639940411894043,0.09259632968657039,4
2017,대구광역시,달서구,0.0034938892542557,1,0.0070486101391754,-0.2859319324792624,-0.3836879654124244,0.6101591125584929,-0.0131030437985046,0.1104252634061352,1.0,1.0,0.1558920199569742,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9996994965039047,9
2018,대구광역시,달서구,0.0069756137364252,1,0.0130340220759055,-0.0168529560302938,-0.4591680237818784,0.633510927668775,0.0426309924831271,0.2098973312381289,2.0,1.0,0.0306261935417608,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9997542722311279,10
2019,대구광역시,달서구,0.004489905272852,1,0.0130340220759055,0.12204642127814,-0.4389702147281927,0.7325685536744835,0.107169695575084,0.289216332342843,3.0,1.0,0.0407579924721677,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9997242515482164,10
2020,대구광역시,달서구,0.0047885167317971,1,0.0013639866561024,-0.2186812673771726,-0.2907316929207086,0.7643750918301315,0.0640815295470881,0.1823526037030204,4.0,1.0,0.0315955615897505,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9997508486763045,10
2021,대구광역시,달서구,0.0268366539535596,1,0.0013639866561024,-0.360952187623148,-0.4159069919629088,0.7779326922916554,0.0006093748404252,0.1394481637748699,5.0,1.0,0.0451645519543736,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9997708218081695,10
2022,대구광역시,달서구,0.0431552703139276,1,0.0013639866561024,-0.249563239319001,-0.3180616747326937,0.7989857737440439,0.0581812115871129,0.1835955070270484,6.0,1.0,0.0597772040358607,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9997431396731902,10
2023,대구광역시,달서구,0.0419094030772096,1,0.0013639866561024,-0.2551856743222351,-0.3371490890980326,0.8212193176061332,0.057562135210492,0.1891325433133335,7.0,1.0,0.0879192980378835,대구광역시달서구,0.04530455649211781,4.0,1.0,0.06453326022696729,0.9997298707644352,10
2017,대구광역시,달성군,0.0697126124113003,1,1.0128102137264932,-0.2859319324792624,-0.2942683505415112,1.6391743058125343,0.5179460591295635,0.7886841956865883,1.0,1.0,0.1855662869588436,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.9996932491739899,9
2018,대구광역시,달성군,0.0684994164246923,1,1.017198448596231,-0.0168529560302938,-0.4759928881799468,1.657627379219298,0.5454949959013221,0.885990957261745,2.0,1.0,0.0735292332881155,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.999753127728916,10
2019,대구광역시,달성군,0.0573250666192694,1,1.017198448596231,0.12204642127814,-0.4915881480115118,1.775219345939766,0.6057190169506563,0.9714880719380458,3.0,1.0,0.066630082297763,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.9997351532322044,10
2020,대구광역시,달성군,0.0465018336514197,1,1.0160294046871317,-0.2186812673771726,-0.4360418768463132,1.4714462168948037,0.4581881193396123,0.7562647847349209,4.0,1.0,0.0524975689577539,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.9998000357894414,10
2021,대구광역시,달성군,0.035463664275569,1,1.0160294046871317,-0.360952187623148,-0.4557250254243297,1.4845129347489636,0.4209662815971544,0.7131967172709824,5.0,1.0,0.0530667209366922,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.9998135998891666,10
2022,대구광역시,달성군,0.1612681475961222,1,1.0160294046871317,-0.249563239319001,-0.4586223088949654,1.505324551686783,0.453292102039987,0.7572635723516378,6.0,1.0,0.0634441725565347,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.9998013092496213,10
2023,대구광역시,달성군,0.1631387373771806,1,1.0160294046871317,-0.2551856743222351,-0.4362522910037436,1.3297996236506298,0.4135977657529456,0.6968811180051754,7.0,1.0,0.0834216081390723,대구광역시달성군,0.48788633438732015,4.0,1.0,0.08259366759068218,0.9998073541754816,10
2017,대구광역시,동구,0.00129915573162,1,1.5509298705566763,-0.2859319324792624,0.711348555417926,0.3050399020445223,0.5703465988849656,0.5233459467073122,1.0,1.0,0.1154692498061141,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9996443792701007,9
2018,대구광역시,동구,0.00329456694943,1,1.5544635566226812,-0.0168529560302938,0.6598233988354029,0.3360062127747548,0.6333600530506363,0.6245389377890475,2.0,0.0,0.0453557017207972,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9981710060558886,8
2019,대구광역시,동구,0.001199280575482,1,1.5544635566226812,0.12204642127814,0.6638779072792427,0.4077607523315722,0.6870371593779091,0.6947569100774644,3.0,1.0,0.0249852526939085,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9996571982143184,9
2020,대구광역시,동구,0.0016985566355814,1,1.536983377623432,-0.2186812673771726,0.6912197662605586,0.3701432243754721,0.5949162752205724,0.5628151115405772,4.0,1.0,0.0297529581493477,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9997047749952261,9
2021,대구광역시,동구,0.0014988761237358,1,1.536983377623432,-0.360952187623148,0.661977496328156,0.389135282034884,0.556785992090831,0.521722157345056,5.0,1.0,0.0288789595503766,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9997260860817802,10
2022,대구광역시,동구,0.0346912397899303,1,1.536983377623432,-0.249563239319001,0.7039822447798993,0.4128615658976859,0.6010659872455041,0.5667605680673723,6.0,1.0,0.0344014267173324,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9997055509667235,9
2023,대구광역시,동구,0.0197045832743354,1,1.536983377623432,-0.2551856743222351,0.7311373456691725,0.435709880342688,0.6121612323282645,0.572502527881295,7.0,1.0,0.0685927914656117,대구광역시동구,0.6079533283140977,4.0,0.8571428571428571,0.04963376287192689,0.9996801433240414,9
2017,대구광역시,북구,0.2232235481143804,1,1.2340225477356817,-0.2859319324792624,-0.409011360578088,0.14270080555655,0.1704450150587203,0.3635971402709897,1.0,1.0,0.084800601692465,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.999731099704258,10
2018,대구광역시,북구,0.1220406259090246,1,1.2380594913396217,-0.0168529560302938,-0.5095104349036609,-0.0480719720889463,0.1659060320791801,0.3910448544067937,2.0,1.0,0.0240094524603518,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.999769598235961,10
2019,대구광역시,북구,0.1135965065825405,1,1.2380594913396217,0.12204642127814,-0.5173315327850442,0.0112449452092639,0.2135048312604953,0.4571169526090086,3.0,1.0,0.02244618882983,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.9997549031988159,10
2020,대구광역시,북구,0.119115480890162,1,1.2128173508623563,-0.2186812673771726,-0.4259290848054785,0.0481552868968522,0.1540905713941393,0.3474304567940119,4.0,1.0,0.0253753063312282,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.9997783981795286,10
2021,대구광역시,북구,0.1389790272814509,1,1.2128173508623563,-0.360952187623148,-0.391180526838621,0.0110091774236497,0.1179234534560592,0.2876247802209526,5.0,1.0,0.01911611719223,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.999796208808474,10
2022,대구광역시,북구,0.308219723669329,1,1.2128173508623563,-0.249563239319001,-0.3295043613453478,0.0357469481317235,0.1673741745824327,0.3330003532250263,6.0,1.0,0.0207825391825285,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.9997809883523924,10
2023,대구광역시,북구,0.3610254666759904,1,1.2128173508623563,-0.2551856743222351,-0.4455286380510716,0.0074545717596734,0.1298894025621807,0.3216954160999315,7.0,1.0,0.05486690144084,대구광역시북구,0.15987621148474393,4.0,1.0,0.03591387244706764,0.9997800739388623,10
2017,대구광역시,서구,0.0221528046411333,1,-1.2044451007681396,-0.2859319324792624,-0.6406595143968912,0.2065530494318397,-0.4811208745531134,-0.4279413279385207,1.0,1.0,0.1961422758112663,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.9993780353502466,9
2018,대구광역시,서구,0.0199006617063361,1,-1.1965358035240317,-0.0168529560302938,-0.6916018805517734,0.2368762451269648,-0.4170285987447835,-0.3255041714757869,2.0,1.0,0.0783489664109764,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.9994758039948346,9
2019,대구광역시,서구,0.0108410231778748,1,-1.1965358035240317,0.12204642127814,-0.55334196416573,0.31079218310133,-0.3292597908275729,-0.2545657330481872,3.0,1.0,0.0505980527630913,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.999438840920894,9
2020,대구광역시,서구,0.0010993954433009,1,-1.1591930314625665,-0.2186812673771726,-0.4815788616938902,0.4034400207490256,-0.3640032849461509,-0.3248114260302379,4.0,1.0,0.0448777587780854,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.9994821196551643,9
2021,대구광역시,서구,0.0114343776256631,1,-1.1591930314625665,-0.360952187623148,-0.5698307415173713,0.4212675003622522,-0.4171771150602084,-0.3662925729078208,5.0,0.0,0.0437297628613252,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.9974256293480843,8
2022,대구광역시,서구,0.0159717695096986,1,-1.1591930314625665,-0.249563239319001,-0.5970648291851388,0.4444209298024657,-0.3903500425410601,-0.3214451136597006,6.0,1.0,0.0517381954044144,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.9995074272219923,9
2023,대구광역시,서구,0.0276151670329733,1,-1.1591930314625665,-0.2551856743222351,-0.4607128262124199,0.4671375018676439,-0.3519885075323943,-0.3157470679723859,7.0,1.0,0.1354046370062029,대구광역시서구,-0.39298974488646904,4.0,0.8571428571428571,0.08583423557648028,0.9993756014298886,9
2017,대구광역시,수성구,0.001998002662673,1,0.1099726224423264,-0.2859319324792624,-0.4222402282265957,0.9599221124678692,0.0904306435510843,0.2613209341436444,1.0,0.0,0.0512632939375415,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.6833731978728638,7
2018,대구광역시,수성구,0.001598721363697,1,0.1157945882189456,-0.0168529560302938,-0.395437240121831,0.982798158164803,0.1715756375579059,0.3605799301178182,2.0,1.0,0.0146915487429897,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.9196081634800742,7
2019,대구광역시,수성구,0.000499875041651,1,0.1157945882189456,0.12204642127814,-0.3213963641489579,1.0839465805955402,0.250097806485917,0.4405958633642086,3.0,1.0,0.0147900854726354,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.9106489227955336,7
2020,대구광역시,수성구,0.0,0,0.1370277643964028,-0.2186812673771726,-0.2500236261873838,1.1274153026852054,0.1989345433792629,0.3485872665681451,4.0,0.0,0.0120273802127184,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.6717851701202484,7
2021,대구광역시,수성구,9.999500033330834e-05,1,0.1370277643964028,-0.360952187623148,-0.2411596118227643,1.140571902781233,0.1688719669329308,0.3055491598514959,0.0,0.0,0.0098513160503741,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.6734353092891632,7
2022,대구광역시,수성구,0.0,0,0.1370277643964028,-0.249563239319001,-0.1332576357066846,1.1614277326766422,0.2289086555118398,0.3496307525846813,1.0,0.0,0.0077697372643606,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.6554333185319146,6
2023,대구광역시,수성구,0.0009995003330835,1,0.1370277643964028,-0.2551856743222351,-0.2336924385926569,1.183615913548562,0.2079413912575182,0.3551526678742432,0.0,0.0,0.0413338634929772,대구광역시수성구,0.1881086635252084,1.5714285714285714,0.2857142857142857,0.02167531788194241,0.6434603286046556,6
2017,대전광역시,대덕구,0.0,0,-1.187805701215905,0.5923500828073617,-0.3002153475736071,-0.0948316832195614,-0.2476256623004279,-0.2300957672093682,0.0,0.0,0.0001999800026662,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.05890330140766155,2
2018,대전광역시,대덕구,0.0,0,-1.179922827795573,0.6735129322703518,-0.2789742428477148,-0.0606363606362984,-0.2115051247523085,-0.1890154187205064,0.0,0.0,0.0,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.05577786610118894,2
2019,대전광역시,대덕구,0.0,0,-1.179922827795573,0.3379887279927079,-0.2352720660422395,-0.0007747675867782,-0.2694952333579706,-0.2809029557965476,0.0,0.0,0.0,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.0609156849385582,2
2020,대전광역시,대덕구,0.0,0,-1.1618317885181235,0.4623114940122969,-0.2387552926874607,0.0459365701627597,-0.2230847542576318,-0.2178612414476889,0.0,0.0,9.999500033330834e-05,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.05675815507429028,2
2021,대전광역시,대덕구,0.0,0,-1.1618317885181235,0.2752439116501008,-0.3172559930558789,-0.0745921295547539,-0.3196089998696638,-0.3203933354742588,0.0,0.0,0.0,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.06570890060985306,3
2022,대전광역시,대덕구,0.0,0,-1.1618317885181235,0.1883368607815874,-0.186918662450188,-0.0495781886192565,-0.3024979447014951,-0.3410243721185975,0.0,0.0,0.0,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.06403410800918054,3
2023,대전광역시,대덕구,0.0,0,-1.1618317885181235,0.6230848651576705,-0.1392854040966759,-0.0264337448253921,-0.1761165180706302,-0.1883935560619483,0.0,0.0,9.999500033330834e-05,대전광역시대덕구,-0.24999060533001827,0.0,0.0,5.71385719046881e-05,0.052834532254713185,1
2017,대전광역시,동구,0.0,0,-0.8666199767367673,0.5923500828073617,-0.1172475187765584,-0.5595577606509086,-0.2377687933392181,-0.2779425515267714,0.0,0.0,0.0,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.06484023290086356,3
2018,대전광역시,동구,0.0,0,-0.8592471550737835,0.6735129322703518,-0.0590949318842546,-0.5717529152861551,-0.2041455174934603,-0.2524957126965289,0.0,0.0,0.0,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.06162720885889864,2
2019,대전광역시,동구,0.0,0,-0.8592471550737835,0.3379887279927079,-0.0806580162183308,-0.5269157926546693,-0.2822080589885189,-0.3493914065785816,0.0,0.0,0.0,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.06932617876807333,3
2020,대전광역시,동구,0.0,0,-0.8543849264610573,0.4623114940122969,-0.037036961053821,-0.4932479041115701,-0.2305895744035379,-0.2951071121867768,0.0,0.0,9.999500033330834e-05,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.06412795253977713,3
2021,대전광역시,동구,0.0,0,-0.8543849264610573,0.2752439116501008,-0.2010428627781765,-0.4701073257171651,-0.3125728008265745,-0.3497494468427072,0.0,0.0,0.0,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.07255481567007968,3
2022,대전광역시,동구,0.0,0,-0.8543849264610573,0.1883368607815874,0.7039822447798993,-0.4443403899134951,-0.1016015527032664,-0.370129485197655,0.0,0.0,0.0,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.05272482066189536,1
2023,대전광역시,동구,0.0,0,-0.8543849264610573,0.6230848651576705,0.7311373456691725,-0.4210227758829763,0.0197036271207023,-0.2174409457287877,0.0,0.0,0.0,대전광역시동구,-0.19274038151912484,0.0,0.0,1.4285000047615477e-05,0.0437622549501104,1
2017,대전광역시,서구,0.0,0,-0.8231826081779889,0.5923500828073617,-0.2651909379348346,-0.2103193488354355,-0.1765857030352243,-0.1470506247353542,0.0,0.0,0.0001999800026662,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.06335530207060927,2
2018,대전광역시,서구,0.0,0,-0.8158787662500289,0.6735129322703518,-0.309406191455551,-0.1719956967269907,-0.1559419305405547,-0.1047871769022226,0.0,0.0,0.0,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.06143291860160644,2
2019,대전광역시,서구,0.0,0,-0.8158787662500289,0.3379887279927079,-0.3139376500440016,-0.12687882652892,-0.2296766287075606,-0.2015896215954137,0.0,0.0,0.0,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.06866150254812821,3
2020,대전광역시,서구,0.0,0,-0.7984221668268028,0.4623114940122969,-0.0613152063178759,-0.0807220087706982,-0.11953697197577,-0.138944227195068,0.0,0.0,9.999500033330834e-05,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.05811973268956179,2
2021,대전광역시,서구,0.0,0,-0.7984221668268028,0.2752439116501008,-0.1855059530511135,-0.0576637382252537,-0.1915869866132673,-0.1936139978006519,0.0,0.0,0.0,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.06483402150208632,3
2022,대전광역시,서구,0.0,0,-0.7984221668268028,0.1883368607815874,-0.0329298096663484,-0.0319372895451778,-0.1687381013141854,-0.2140075318634644,0.0,0.0,0.0,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.06263425049258925,2
2023,대전광역시,서구,0.0,0,-0.7984221668268028,0.6230848651576705,-0.0315907001332093,-0.0086289865539111,-0.0538892470890631,-0.0613220960743478,0.0,0.0,9.999500033330834e-05,대전광역시서구,-0.15656508132508934,0.0,0.0,5.71385719046881e-05,0.052585384652454235,1
2017,대전광역시,유성구,0.0,0,-0.4380948451397947,0.5923500828073617,0.711348555417926,0.2282376731453154,0.2734603665577021,0.1274976369376274,1.0,0.0,0.0002999550089979,대전광역시유성구,-0.022680454129182997,1.0,0.0,0.00015712643138033453,0.16136124030233492,5
