법정동코드,법정동명,레벨,등장연도,행수
4146132026,경기도 용인시 처인구 남사면 원암리,동,[2018],44
4521038026,전라북도 김제시 공덕면 제말리,동,"[2016, 2020, 2022, 2023]",43
4617040028,전라남도 나주시 산포면 내기리,동,[2016],43
4521035022,전라북도 김제시 백구면 부용리,동,"[2016, 2020, 2021, 2022, 2023]",43
4514037024,전라북도 익산시 낭산면 낭산리,동,"[2016, 2017, 2019]",43
4521034024,전라북도 김제시 용지면 봉의리,동,"[2016, 2020, 2021, 2022, 2023]",42
4514040021,전라북도 익산시 금마면 동고도리,동,"[2016, 2017]",42
2914012800,광주광역시 서구 풍암동,동,"[2019, 2021]",42
4678025336,전라남도 보성군 벌교읍 연산리,동,"[2016, 2018, 2019, 2020, 2021]",42
4615039029,전라남도 순천시 별량면 무풍리,동,"[2016, 2019, 2020, 2021]",42
4579042032,전라북도 고창군 신림면 벽송리,동,[2016],42
4623010600,전라남도 광양시 중동,동,"[2016, 2017, 2020, 2021, 2022]",41
4580032022,전라북도 부안군 동진면 내기리,동,[2020],41
2914012900,광주광역시 서구 벽진동,동,"[2016, 2017]",41
4577040027,전라북도 순창군 구림면 금천리,동,"[2016, 2017, 2018]",41
4146136026,경기도 용인시 처인구 양지면 식금리,동,"[2020, 2022, 2023]",41
4513010900,전라북도 군산시 송풍동,동,"[2017, 2019]",41
4514013400,전라북도 익산시 부송동,동,"[2016, 2017]",40
4613033024,전라남도 여수시 화양면 이천리,동,"[2019, 2020, 2021]",40
4571036027,전라북도 완주군 고산면 양야리,동,"[2022, 2023]",40
4671035027,전라남도 담양군 대덕면 운암리,동,"[2016, 2017, 2020, 2021]",40
4521033027,전라북도 김제시 백산면 조종리,동,"[2020, 2022, 2023]",39
4678025338,전라남도 보성군 벌교읍 회정리,동,"[2019, 2021]",39
4615039022,전라남도 순천시 별량면 운천리,동,"[2016, 2017, 2019, 2020]",38
4514038023,전라북도 익산시 망성면 장선리,동,"[2016, 2017]",38
4623032024,전라남도 광양시 옥룡면 동곡리,동,"[2016, 2017, 2018, 2019, 2020]",38
4513010100,전라북도 군산시 해망동,동,"[2017, 2018, 2019, 2020]",38
4519011000,전라북도 남원시 화정동,동,"[2021, 2022, 2023]",38
4613013400,전라남도 여수시 웅천동,동,"[2016, 2017, 2018, 2019, 2020, 2021, 2022]",37
4577032029,전라북도 순창군 동계면 이동리,동,"[2018, 2020, 2021]",37
4577039024,전라북도 순창군 유등면 오교리,동,"[2016, 2019]",37
4514042026,전라북도 익산시 춘포면 창평리,동,"[2016, 2017, 2022, 2023]",36
4577025025,전라북도 순창군 순창읍 백산리,동,"[2018, 2019, 2020, 2021]",36
4518036022,전라북도 정읍시 덕천면 상학리,동,"[2019, 2020, 2021]",36
4514040026,전라북도 익산시 금마면 기양리,동,"[2016, 2017]",35
4682034027,전라남도 해남군 송지면 산정리,동,[2019],35
4519033029,전라북도 남원시 송동면 영동리,동,"[2022, 2023]",35
4514043024,전라북도 익산시 삼기면 연동리,동,"[2016, 2017]",35
4623036022,전라남도 광양시 다압면 도사리,동,"[2019, 2021]",35
4613033028,전라남도 여수시 화양면 이목리,동,"[2019, 2021]",35
4519034000,전라북도 남원시 주생면,동,[2022],35
4514041024,전라북도 익산시 왕궁면 온수리,동,"[2016, 2017]",34
4672037028,전라남도 곡성군 옥과면 수리,동,[2021],34
4514043022,전라북도 익산시 삼기면 서두리,동,"[2016, 2017]",34
4521034023,전라북도 김제시 용지면 송산리,동,"[2016, 2019, 2020, 2023]",34
4577025023,전라북도 순창군 순창읍 장덕리,동,"[2019, 2020]",34
4671035026,전라남도 담양군 대덕면 문학리,동,"[2016, 2017]",34
4615038026,전라남도 순천시 낙안면 하송리,동,"[2016, 2019]",34
4514033026,전라북도 익산시 함라면 신목리,동,"[2016, 2017, 2018, 2019]",34
4688025027,전라남도 장성군 장성읍 장안리,동,"[2019, 2020, 2021]",33
4691025333,전라남도 신안군 압해읍 가란리,동,[2018],33
4615032022,전라남도 순천시 서면 대구리,동,"[2016, 2019, 2021]",33
4518036021,전라북도 정읍시 덕천면 하학리,동,"[2020, 2021]",32
4577039000,전라북도 순창군 유등면,동,[2022],32
4159031022,경기도 화성시 매송면 원평리,동,"[2019, 2020, 2022]",32
4519011700,전라북도 남원시 월락동,동,[2021],32
2671031032,부산광역시 기장군 일광면 횡계리,동,"[2016, 2017, 2020]",32
2920016800,광주광역시 광산구 송치동,동,"[2021, 2022, 2023]",31
4615038024,전라남도 순천시 낙안면 성북리,동,"[2019, 2021, 2023]",31
4518036000,전라북도 정읍시 덕천면,동,"[2021, 2022]",31
4146136023,경기도 용인시 처인구 양지면 평창리,동,"[2017, 2018, 2019, 2020, 2022, 2023]",31
4678025323,전라남도 보성군 벌교읍 지동리,동,"[2017, 2018, 2019]",30
4575031000,전라북도 임실군 청웅면,동,"[2018, 2021, 2022]",30
4514012900,전라북도 익산시 석왕동,동,"[2017, 2022]",30
4521033025,전라북도 김제시 백산면 상정리,동,"[2020, 2022, 2023]",30
4521042031,전라북도 김제시 금구면 용지리,동,"[2016, 2020, 2021, 2022]",30
4580025026,전라북도 부안군 부안읍 모산리,동,[2020],30
4511311300,전라북도 전주시 덕진구 우아동1가,동,"[2016, 2021]",29
4687025036,전라남도 영광군 영광읍 녹사리,동,[2017],29
4672037027,전라남도 곡성군 옥과면 주산리,동,[2021],29
4518033025,전라북도 정읍시 소성면 화룡리,동,"[2020, 2021, 2022, 2023]",29
4514037022,전라북도 익산시 낭산면 호암리,동,"[2016, 2017, 2019]",29
4514031022,전라북도 익산시 오산면 장신리,동,"[2016, 2017]",29
4713031022,경상북도 경주시 양북면 입천리,동,"[2016, 2017]",28
4514033025,전라북도 익산시 함라면 신등리,동,"[2016, 2017]",28
4518040025,전라북도 정읍시 감곡면 오주리,동,[2019],28
4521033028,전라북도 김제시 백산면 수록리,동,"[2016, 2020, 2021, 2022]",28
4617037021,전라남도 나주시 문평면 안곡리,동,[2016],28
4615010200,전라남도 순천시 와룡동,동,"[2020, 2021]",28
4575039027,전라북도 임실군 강진면 문방리,동,"[2019, 2021]",27
4511112500,전라북도 전주시 완산구 동서학동,동,"[2020, 2022]",27
4159032026,경기도 화성시 비봉면 쌍학리,동,"[2022, 2023]",27
4615032024,전라남도 순천시 서면 비월리,동,"[2016, 2019, 2021]",27
4518034025,전라북도 정읍시 고부면 고부리,동,"[2020, 2021, 2022]",27
4182034021,경기도 가평군 하면 현리,동,[2016],27
4513040022,전라북도 군산시 옥서면 선연리,동,"[2017, 2018, 2021]",27
4146136024,경기도 용인시 처인구 양지면 제일리,동,"[2017, 2018, 2020, 2022, 2023]",26
4615039038,전라남도 순천시 별량면 대룡리,동,"[2019, 2020]",26
4511113100,전라북도 전주시 완산구 원당동,동,[2022],26
4672040023,전라남도 곡성군 오산면 단사리,동,[2017],26
4677039021,전라남도 고흥군 남양면 장담리,동,"[2016, 2018, 2019]",26
4514038024,전라북도 익산시 망성면 어량리,동,"[2016, 2017]",26
4615034026,전라남도 순천시 월등면 갈평리,동,"[2019, 2020, 2021]",26
4514043025,전라북도 익산시 삼기면 기산리,동,"[2016, 2017]",26
4577040000,전라북도 순창군 구림면,동,"[2021, 2022]",26
4688036022,전라남도 장성군 황룡면 와룡리,동,"[2020, 2021]",25
4513034024,전라북도 군산시 서수면 마룡리,동,"[2016, 2017, 2018, 2019, 2021]",25
4513013600,전라북도 군산시 경암동,동,"[2019, 2022]",25
4146132028,경기도 용인시 처인구 남사면 방아리,동,"[2018, 2020]",25
4677038024,전라남도 고흥군 과역면 호덕리,동,"[2018, 2019]",24
4623034024,전라남도 광양시 진상면 황죽리,동,"[2016, 2021]",24
4623032026,전라남도 광양시 옥룡면 용곡리,동,"[2016, 2017, 2020, 2021]",24
4159031000,경기도 화성시 매송면,동,[2022],24
4514039023,전라북도 익산시 여산면 원수리,동,"[2016, 2017]",24
4613013000,전라남도 여수시 안산동,동,"[2020, 2021, 2022]",24
4615012600,전라남도 순천시 오천동,동,"[2016, 2017, 2021]",24
4514034024,전라북도 익산시 웅포면 고창리,동,"[2016, 2017]",24
4687032027,전라남도 영광군 묘량면 월암리,동,[2017],24
4623025021,전라남도 광양시 광양읍 우산리,동,"[2016, 2017, 2018, 2019, 2020, 2021]",23
2920013000,광주광역시 광산구 산막동,동,"[2016, 2021, 2023]",23
4521033021,전라북도 김제시 백산면 하정리,동,"[2020, 2022]",23
4518033000,전라북도 정읍시 소성면,동,"[2021, 2022]",23
4577035028,전라북도 순창군 팔덕면 장안리,동,"[2019, 2021]",23
4521033030,전라북도 김제시 백산면 석교리,동,"[2020, 2021, 2022, 2023]",22
2729010300,대구광역시 달서구 파산동,동,[2017],22
4577040023,전라북도 순창군 구림면 구산리,동,"[2018, 2019]",22
4615032025,전라남도 순천시 서면 동산리,동,"[2016, 2017, 2019, 2021]",22
2920017500,광주광역시 광산구 동호동,동,"[2016, 2023]",22
4518010100,전라북도 정읍시 수성동,동,[2022],22
4713031033,경상북도 경주시 양북면 안동리,동,"[2016, 2017, 2018]",22
4521042027,전라북도 김제시 금구면 대화리,동,"[2016, 2020, 2022]",22
4577031028,전라북도 순창군 인계면 가성리,동,"[2018, 2019, 2020, 2021]",22
4514011500,전라북도 익산시 모현동2가,동,"[2016, 2017]",21
4615032027,전라남도 순천시 서면 죽평리,동,"[2016, 2017, 2020, 2021]",21
4688035032,전라남도 장성군 삼계면 부성리,동,[2020],21
4577025026,전라북도 순창군 순창읍 교성리,동,[2020],21
4577035027,전라북도 순창군 팔덕면 산동리,동,"[2019, 2021]",21
4688037000,전라남도 장성군 서삼면,동,[2022],21
4617036022,전라남도 나주시 다시면 월태리,동,[2016],21
4514041025,전라북도 익산시 왕궁면 쌍제리,동,"[2016, 2017]",21
4161036021,경기도 광주시 중부면 산성리,동,[2016],21
2771037025,대구광역시 달성군 유가면 쌍계리,동,"[2016, 2018]",21
4514037023,전라북도 익산시 낭산면 석천리,동,"[2016, 2017, 2019]",21
2771037033,대구광역시 달성군 유가면 본말리,동,"[2016, 2017]",21
4514039026,전라북도 익산시 여산면 두여리,동,"[2016, 2017]",20
4613011400,전라남도 여수시 봉강동,동,"[2021, 2022]",20
4521042029,전라북도 김제시 금구면 낙성리,동,"[2020, 2022, 2023]",20
4615033023,전라남도 순천시 황전면 수평리,동,"[2016, 2019]",20
4725032030,경상북도 상주시 사벌면 매호리,동,"[2016, 2019, 2020, 2021]",20
4511312500,전라북도 전주시 덕진구 용정동,동,[2021],20
4518025026,전라북도 정읍시 신태인읍 육리,동,[2019],20
4617040027,전라남도 나주시 산포면 등정리,동,[2016],20
4521045032,전라북도 김제시 금산면 용산리,동,[2016],20
4672040027,전라남도 곡성군 오산면 청단리,동,"[2016, 2017]",20
4623033026,전라남도 광양시 옥곡면 선유리,동,"[2020, 2021]",19
4521040024,전라북도 김제시 성덕면 묘라리,동,"[2016, 2019, 2020]",19
4514037025,전라북도 익산시 낭산면 성남리,동,"[2016, 2017, 2019]",19
4713031030,경상북도 경주시 양북면 호암리,동,"[2018, 2019, 2020]",19
4521044026,전라북도 김제시 황산면 쌍감리,동,"[2016, 2020, 2022]",19
4580025025,전라북도 부안군 부안읍 신운리,동,[2020],19
4521025026,전라북도 김제시 만경읍 화포리,동,"[2016, 2019]",19
4514040023,전라북도 익산시 금마면 신용리,동,"[2016, 2017]",19
4514033024,전라북도 익산시 함라면 다망리,동,"[2017, 2022]",19
4577033022,전라북도 순창군 풍산면 유정리,동,[2020],19
4518031022,전라북도 정읍시 북면 승부리,동,"[2022, 2023]",18
2920017200,광주광역시 광산구 왕동,동,"[2022, 2023]",18
4514037026,전라북도 익산시 낭산면 구평리,동,"[2017, 2019]",18
4159031024,경기도 화성시 매송면 숙곡리,동,"[2019, 2022]",18
4521038021,전라북도 김제시 공덕면 마현리,동,"[2016, 2022, 2023]",18
4613013600,전라남도 여수시 여천동,동,"[2017, 2019, 2021]",18
4521042026,전라북도 김제시 금구면 오봉리,동,"[2016, 2021, 2022]",18
4615034029,전라남도 순천시 월등면 계월리,동,"[2018, 2019, 2020]",18
4713031034,경상북도 경주시 양북면 장항리,동,"[2018, 2019, 2020]",18
4623010700,전라남도 광양시 마동,동,"[2016, 2017]",18
4521012600,전라북도 김제시 명덕동,동,"[2016, 2020]",18
2671032022,부산광역시 기장군 정관면 매학리,동,"[2016, 2017]",17
4514040022,전라북도 익산시 금마면 서고도리,동,"[2016, 2017]",17
4146136025,경기도 용인시 처인구 양지면 추계리,동,"[2017, 2018, 2020, 2022, 2023]",17
4615038034,전라남도 순천시 낙안면 내운리,동,"[2020, 2021]",17
4519034023,전라북도 남원시 주생면 지당리,동,[2022],17
2771037032,대구광역시 달성군 유가면 한정리,동,"[2016, 2017]",17
4688032026,전라남도 장성군 남면 행정리,동,"[2019, 2021]",17
3611032030,세종특별자치시 연동면 용호리,동,[2018],17
4514041023,전라북도 익산시 왕궁면 구덕리,동,"[2016, 2017]",17
4514035027,전라북도 익산시 성당면 부곡리,동,[2017],16
2920015400,광주광역시 광산구 동산동,동,"[2016, 2023]",16
4519010900,전라북도 남원시 신정동,동,[2022],16
4615039032,전라남도 순천시 별량면 원창리,동,"[2019, 2020]",16
4514036021,전라북도 익산시 용안면 교동리,동,"[2016, 2017]",16
4677037000,전라남도 고흥군 점암면,동,"[2021, 2022]",16
4623031023,전라남도 광양시 봉강면 봉당리,동,"[2016, 2017, 2019]",16
4514034027,전라북도 익산시 웅포면 대붕암리,동,"[2016, 2017]",16
4686033028,전라남도 함평군 학교면 월산리,동,[2016],16
4577040021,전라북도 순창군 구림면 운남리,동,"[2016, 2018]",16
4513014100,전라북도 군산시 수송동,동,"[2020, 2022]",16
4518033022,전라북도 정읍시 소성면 보화리,동,"[2020, 2021, 2022]",16
4521025023,전라북도 김제시 만경읍 대동리,동,"[2016, 2017, 2020]",15
4518034023,전라북도 정읍시 고부면 만화리,동,"[2020, 2021, 2022]",15
4514036030,전라북도 익산시 용안면 동지산리,동,"[2016, 2017, 2020]",15
4514040024,전라북도 익산시 금마면 산북리,동,"[2016, 2017]",15
4684036000,전라남도 무안군 해제면,동,"[2021, 2022]",15
4672040028,전라남도 곡성군 오산면 연화리,동,[2016],15
4511313000,전라북도 전주시 덕진구 여의동,동,[2021],15
4682034032,전라남도 해남군 송지면 마봉리,동,[2019],14
4146132030,경기도 용인시 처인구 남사면 아곡리,동,"[2018, 2020]",14
4615033025,전라남도 순천시 황전면 죽내리,동,[2020],14
4580033021,전라북도 부안군 행안면 역리,동,[2020],14
4611015900,전라남도 목포시 용해동,동,[2017],14
4146133023,경기도 용인시 처인구 이동면 묘봉리,동,"[2017, 2018]",14
4514032025,전라북도 익산시 황등면 구자리,동,"[2017, 2019, 2022, 2023]",14
4613012000,전라남도 여수시 문수동,동,"[2020, 2022]",14
4514042027,전라북도 익산시 춘포면 천서리,동,"[2016, 2018, 2022]",14
4673037027,전라남도 구례군 산동면 이평리,동,"[2021, 2022]",14
4623034025,전라남도 광양시 진상면 어치리,동,[2021],14
4672037022,전라남도 곡성군 옥과면 죽림리,동,[2021],14
4511112200,전라북도 전주시 완산구 동완산동,동,[2020],14
4684033024,전라남도 무안군 청계면 남성리,동,"[2018, 2020]",14
4518031025,전라북도 정읍시 북면 태곡리,동,"[2022, 2023]",14
4615040025,전라남도 순천시 상사면 봉래리,동,"[2016, 2020]",14
4575032032,전라북도 임실군 운암면 운암리,동,"[2016, 2017]",14
4514039024,전라북도 익산시 여산면 호산리,동,"[2016, 2017]",13
4684025626,전라남도 무안군 삼향읍 왕산리,동,"[2016, 2017]",13
4617040021,전라남도 나주시 산포면 매성리,동,[2016],13
4684033031,전라남도 무안군 청계면 서호리,동,"[2019, 2020, 2021]",13
4682034028,전라남도 해남군 송지면 어란리,동,[2019],13
4678025340,전라남도 보성군 벌교읍 호동리,동,"[2017, 2019, 2020]",13
4521040022,전라북도 김제시 성덕면 대목리,동,"[2016, 2019, 2020, 2021, 2022]",13
4615012500,전라남도 순천시 홍내동,동,"[2017, 2021]",13
4575031022,전라북도 임실군 청웅면 구고리,동,"[2017, 2018, 2019]",13
4725032023,경상북도 상주시 사벌면 두릉리,동,"[2016, 2020]",13
4146133021,경기도 용인시 처인구 이동면 송전리,동,[2016],13
3171038031,울산광역시 울주군 상북면 등억리,동,[2017],13
4514033000,전라북도 익산시 함라면,동,[2021],13
4513035022,전라북도 군산시 대야면 지경리,동,"[2017, 2018, 2019, 2020]",13
4615033030,전라남도 순천시 황전면 선변리,동,[2019],13
4521034032,전라북도 김제시 용지면 장신리,동,"[2020, 2021]",13
4615038023,전라남도 순천시 낙안면 서내리,동,"[2016, 2017, 2018, 2019, 2020, 2021]",13
4615033022,전라남도 순천시 황전면 평촌리,동,"[2016, 2019, 2021]",13
4623032022,전라남도 광양시 옥룡면 운평리,동,"[2017, 2020, 2021]",12
4577038026,전라북도 순창군 적성면 평남리,동,"[2016, 2018, 2021]",12
4577033027,전라북도 순창군 풍산면 한내리,동,"[2020, 2021, 2023]",12
4518025031,전라북도 정읍시 신태인읍 백산리,동,[2019],12
4511113000,전라북도 전주시 완산구 석구동,동,[2022],12
4159035031,경기도 화성시 서신면 궁평리,동,[2020],12
4678025333,전라남도 보성군 벌교읍 영등리,동,"[2018, 2019, 2021]",12
4617040026,전라남도 나주시 산포면 등수리,동,[2016],12
4521011200,전라북도 김제시 하동,동,"[2016, 2020]",12
4521033026,전라북도 김제시 백산면 상리,동,"[2020, 2021, 2022]",11
4613033026,전라남도 여수시 화양면 화동리,동,"[2016, 2020, 2021]",11
4617038030,전라남도 나주시 노안면 영평리,동,[2016],11
4577032027,전라북도 순창군 동계면 신흥리,동,"[2016, 2020, 2021]",11
4514035023,전라북도 익산시 성당면 대선리,동,"[2016, 2017]",11
4686038032,전라남도 함평군 월야면 월계리,동,[2017],11
4518031028,전라북도 정읍시 북면 화해리,동,"[2022, 2023]",11
4684033022,전라남도 무안군 청계면 청계리,동,"[2016, 2017, 2020]",11
4146133029,경기도 용인시 처인구 이동면 서리,동,"[2016, 2017]",11
4518012200,전라북도 정읍시 구룡동,동,"[2022, 2023]",11
4521035028,전라북도 김제시 백구면 학동리,동,"[2016, 2021, 2022, 2023]",11
4613010900,전라남도 여수시 군자동,동,[2016],11
4514011200,전라북도 익산시 마동,동,"[2016, 2017]",11
4574034029,전라북도 장수군 천천면 오봉리,동,[2017],11
4615040026,전라남도 순천시 상사면 쌍지리,동,"[2017, 2020]",11
4514011400,전라북도 익산시 모현동1가,동,"[2016, 2017]",11
4615039030,전라남도 순천시 별량면 마산리,동,"[2016, 2018, 2020]",11
4519011300,전라북도 남원시 광치동,동,"[2021, 2022]",11
4513010400,전라북도 군산시 월명동,동,[2017],11
4521044028,전라북도 김제시 황산면 진흥리,동,"[2016, 2020, 2022]",11
4671036032,전라남도 담양군 무정면 동강리,동,"[2016, 2017]",11
4615010900,전라남도 순천시 가곡동,동,[2016],11
4182034022,경기도 가평군 하면 신상리,동,[2016],11
4521039025,전라북도 김제시 청하면 월현리,동,"[2019, 2020, 2022]",11
4617036034,전라남도 나주시 다시면 운봉리,동,[2016],10
4577040022,전라북도 순창군 구림면 구암리,동,"[2016, 2018, 2020, 2021]",10
4521044023,전라북도 김제시 황산면 홍정리,동,"[2022, 2023]",10
4513010300,전라북도 군산시 금동,동,"[2017, 2018]",10
4577033024,전라북도 순창군 풍산면 금곡리,동,[2020],10
2920015500,광주광역시 광산구 연산동,동,"[2016, 2023]",10
4617011100,전라남도 나주시 금성동,동,[2016],10
2915511700,광주광역시 남구 양촌동,동,[2016],10
4514043026,전라북도 익산시 삼기면 용연리,동,"[2016, 2017]",10
4518025028,전라북도 정읍시 신태인읍 신용리,동,[2019],10
4615036000,전라남도 순천시 송광면,동,[2021],10
4514036027,전라북도 익산시 용안면 석동리,동,"[2016, 2017]",10
4518031021,전라북도 정읍시 북면 한교리,동,[2022],10
4679036000,전라남도 화순군 도곡면,동,[2022],10
4671035028,전라남도 담양군 대덕면 용대리,동,"[2016, 2017]",10
4519033030,전라북도 남원시 송동면 연산리,동,"[2022, 2023]",10
4514039025,전라북도 익산시 여산면 태성리,동,"[2016, 2017]",10
4521045026,전라북도 김제시 금산면 금성리,동,"[2016, 2020, 2021]",10
4672040021,전라남도 곡성군 오산면 봉동리,동,"[2016, 2017]",10
4579032035,전라북도 고창군 아산면 반암리,동,[2016],10
4514040025,전라북도 익산시 금마면 용순리,동,"[2016, 2017]",10
4684025000,전라남도 무안군 무안읍,동,"[2021, 2022]",9
2920010200,광주광역시 광산구 도산동,동,[2016],9
2920010800,광주광역시 광산구 소촌동,동,[2023],9
4514034025,전라북도 익산시 웅포면 맹산리,동,[2017],9
4671036033,전라남도 담양군 무정면 오례리,동,[2017],9
4514041029,전라북도 익산시 왕궁면 도순리,동,"[2016, 2017]",9
4514036029,전라북도 익산시 용안면 송산리,동,[2017],9
4617037000,전라남도 나주시 문평면,동,[2022],9
4511113400,전라북도 전주시 완산구 평화동3가,동,[2022],9
4615033027,전라남도 순천시 황전면 월산리,동,"[2019, 2020, 2021]",9
4514036022,전라북도 익산시 용안면 덕용리,동,"[2016, 2017]",9
4613025022,전라남도 여수시 돌산읍 신복리,동,[2019],9
4159041023,경기도 화성시 정남면 보통리,동,[2020],9
2671032025,부산광역시 기장군 정관면 달산리,동,"[2016, 2017]",9
4623031024,전라남도 광양시 봉강면 부저리,동,"[2019, 2021]",9
2920016500,광주광역시 광산구 신동,동,"[2016, 2023]",9
4514036023,전라북도 익산시 용안면 중신리,동,[2016],9
2920017400,광주광역시 광산구 명도동,동,"[2021, 2023]",9
4518034030,전라북도 정읍시 고부면 장문리,동,[2021],9
4511312300,전라북도 전주시 덕진구 반월동,동,[2021],9
4521010500,전라북도 김제시 순동,동,"[2016, 2020]",9
4521035026,전라북도 김제시 백구면 반월리,동,"[2022, 2023]",8
4518038021,전라북도 정읍시 정우면 우일리,동,[2022],8
4521012000,전라북도 김제시 입석동,동,"[2016, 2020]",8
4514041031,전라북도 익산시 왕궁면 동봉리,동,[2016],8
4513034026,전라북도 군산시 서수면 금암리,동,"[2016, 2018]",8
4579032032,전라북도 고창군 아산면 용계리,동,[2016],8
4617039030,전라남도 나주시 금천면 신가리,동,[2016],8
2771036030,대구광역시 달성군 현풍면 대리,동,[2018],8
4691025321,전라남도 신안군 압해읍 복룡리,동,[2018],8
4687025037,전라남도 영광군 영광읍 학정리,동,[2017],8
4514031024,전라북도 익산시 오산면 오산리,동,"[2016, 2017]",8
4577034000,전라북도 순창군 금과면,동,"[2021, 2022]",8
4575037031,전라북도 임실군 삼계면 오지리,동,[2016],8
2920017300,광주광역시 광산구 북산동,동,"[2021, 2023]",8
4580025022,전라북도 부안군 부안읍 서외리,동,[2020],8
4521044027,전라북도 김제시 황산면 남산리,동,"[2020, 2022]",8
4577033025,전라북도 순창군 풍산면 죽전리,동,[2020],8
4521033029,전라북도 김제시 백산면 부거리,동,"[2020, 2021, 2022]",8
4671034025,전라남도 담양군 창평면 오강리,동,[2019],8
4684032000,전라남도 무안군 몽탄면,동,"[2021, 2022]",8
4511311100,전라북도 전주시 덕진구 산정동,동,[2021],8
4514044026,전라북도 익산시 용동면 화배리,동,"[2016, 2017]",7
4615037021,전라남도 순천시 외서면 신덕리,동,"[2017, 2019, 2020]",7
3611031027,세종특별자치시 연기면 한별리,동,[2018],7
4511312100,전라북도 전주시 덕진구 송천동1가,동,[2021],7
4686038028,전라남도 함평군 월야면 예덕리,동,[2017],7
4684025600,전라남도 무안군 삼향읍,동,"[2021, 2022]",7
4521040021,전라북도 김제시 성덕면 석동리,동,"[2019, 2020, 2021]",7
2915511900,광주광역시 남구 승촌동,동,[2016],7
4521025024,전라북도 김제시 만경읍 송상리,동,"[2016, 2019]",7
4521011800,전라북도 김제시 오정동,동,[2016],7
4577033023,전라북도 순창군 풍산면 삼촌리,동,[2020],7
4684033025,전라남도 무안군 청계면 복길리,동,[2020],7
4615035038,전라남도 순천시 주암면 대구리,동,[2020],7
4521011400,전라북도 김제시 상동동,동,"[2020, 2023]",7
4159032027,경기도 화성시 비봉면 청요리,동,"[2017, 2020]",7
4521038022,전라북도 김제시 공덕면 황산리,동,"[2020, 2022]",7
2915511600,광주광역시 남구 구소동,동,[2016],7
4617012100,전라남도 나주시 죽림동,동,[2016],7
4615037000,전라남도 순천시 외서면,동,[2021],7
4579032031,전라북도 고창군 아산면 운곡리,동,[2016],7
4159040025,경기도 화성시 양감면 용소리,동,[2022],7
4613033030,전라남도 여수시 화양면 안포리,동,"[2017, 2019]",7
4514041021,전라북도 익산시 왕궁면 광암리,동,[2017],7
4514044021,전라북도 익산시 용동면 흥왕리,동,"[2016, 2017]",7
4678025337,전라남도 보성군 벌교읍 봉림리,동,"[2016, 2017, 2018, 2019]",7
4687032023,전라남도 영광군 묘량면 운당리,동,[2017],7
4521042023,전라북도 김제시 금구면 용복리,동,"[2016, 2020]",7
4617036031,전라남도 나주시 다시면 송촌리,동,[2016],7
4521035025,전라북도 김제시 백구면 백구리,동,[2022],7
2771034023,대구광역시 달성군 옥포면 강림리,동,[2019],6
4514036026,전라북도 익산시 용안면 법성리,동,[2017],6
4684025300,전라남도 무안군 일로읍,동,"[2021, 2022]",6
2915512100,광주광역시 남구 압촌동,동,"[2016, 2021]",6
4513014200,전라북도 군산시 미장동,동,[2020],6
4514011300,전라북도 익산시 남중동,동,"[2016, 2017]",6
4684035000,전라남도 무안군 망운면,동,"[2021, 2022]",6
4514039022,전라북도 익산시 여산면 제남리,동,[2017],6
4613025030,전라남도 여수시 돌산읍 우두리,동,"[2017, 2018]",6
4159037029,경기도 화성시 장안면 사곡리,동,[2022],6
4623031022,전라남도 광양시 봉강면 지곡리,동,"[2017, 2019]",6
4521012500,전라북도 김제시 연정동,동,"[2016, 2020]",6
4579032036,전라북도 고창군 아산면 삼인리,동,[2016],6
4688034025,전라남도 장성군 삼서면 대도리,동,[2017],6
4688032000,전라남도 장성군 남면,동,[2021],6
4518034026,전라북도 정읍시 고부면 덕안리,동,"[2021, 2022]",6
4623010800,전라남도 광양시 광영동,동,"[2016, 2017]",6
4519042029,전라북도 남원시 이백면 과립리,동,[2021],6
4579032030,전라북도 고창군 아산면 학전리,동,[2016],6
4159040022,경기도 화성시 양감면 사창리,동,[2022],6
4514035022,전라북도 익산시 성당면 와초리,동,[2017],6
4514038021,전라북도 익산시 망성면 신작리,동,[2017],6
4518032021,전라북도 정읍시 입암면 지선리,동,"[2020, 2021]",6
4514012000,전라북도 익산시 신용동,동,"[2016, 2017]",6
4513013200,전라북도 군산시 동흥남동,동,[2020],6
4159025328,경기도 화성시 봉담읍 왕림리,동,[2017],6
2771034024,대구광역시 달성군 옥포면 송촌리,동,"[2018, 2019]",6
4521010300,전라북도 김제시 용동,동,"[2016, 2020]",6
4672040029,전라남도 곡성군 오산면 운곡리,동,"[2016, 2017]",6
4514041027,전라북도 익산시 왕궁면 평장리,동,"[2016, 2017]",6
4521032023,전라북도 김제시 죽산면 옥성리,동,[2016],6
4521035021,전라북도 김제시 백구면 월봉리,동,[2016],6
4122035022,경기도 평택시 청북면 삼계리,동,"[2016, 2017]",5
4159031025,경기도 화성시 매송면 야목리,동,[2022],5
4521012100,전라북도 김제시 장화동,동,[2016],5
4514035026,전라북도 익산시 성당면 성당리,동,"[2016, 2017]",5
4577038022,전라북도 순창군 적성면 대산리,동,[2018],5
4575032031,전라북도 임실군 운암면 운종리,동,[2016],5
4691025330,전라남도 신안군 압해읍 분매리,동,[2018],5
2920012300,광주광역시 광산구 장덕동,동,[2023],5
4580033025,전라북도 부안군 행안면 신기리,동,[2020],5
4521042024,전라북도 김제시 금구면 선암리,동,"[2016, 2020, 2022]",5
