"연도","시군구코드","시도","시군구","대응자원투입예산_소나무림ha당_log","예찰진단예산_소나무림ha당_log","방제법인수_소나무림1만ha당_log","이동통제예산_소나무림ha당_log","예찰진단예산비중","이동통제예산비중","반출금지구역_지정여부","반출금지구역면적비율","예산자료_사용가능여부","법인자료_연도완전여부","법인자료_최신성주의플래그"
"2019","47830","경상북도","고령군","11.455527759210472","0.0","1.3503145399322505","0.0","0.0","0.0","1.0","2.7792641586698226","1","1","0"
"2019","47840","경상북도","성주군","11.017422172645883","8.9064125885047","1.464062294395618","0.0","0.108019867","0.0","1.0","2.668594031777779","1","1","0"
"2019","47850","경상북도","칠곡군","10.9643843182769","9.885437669195445","1.868095049047866","0.0","0.253699043","0.0","1.0","4.109699182564002","1","1","0"
"2019","47900","경상북도","예천군","10.552072182195662","9.391819717626818","1.521968437132505","8.195173165921421","0.222565012","0.0672475161175891","1.0","0.8389936414816275","1","1","0"
"2019","47920","경상북도","봉화군","9.732040506696466","7.673760122076132","0.991376644129919","7.580879752120087","0.102596425","0.0934921479166122","1.0","0.37378311493602795","1","1","0"
"2019","47930","경상북도","울진군","9.354253245420571","7.055582748122449","0.9324472781453266","8.55560440771748","0.064710432","0.2902128325945937","0.0","0.0","1","1","0"
"2019","47940","경상북도","울릉군","10.75254943818637","11.148902502071689","0.0","0.0","0.597812813","0.0","0.0","0.0","1","1","0"
"2019","48121","경상남도","창원시 의창구","","","1.5883425275559249","","","","0.0","0.0","0","1","0"
"2019","48123","경상남도","창원시 성산구","","","0.0","","","","0.0","0.0","0","1","0"
"2019","48125","경상남도","창원시 마산합포구","","","1.2803109019149501","","","","0.0","0.0","0","1","0"
"2019","48127","경상남도","창원시 마산회원구","","","0.0","","","","0.0","0.0","0","1","0"
"2019","48129","경상남도","창원시 진해구","","","0.0","","","","0.0","0.0","0","1","0"
"2019","48170","경상남도","진주시","11.852056565408589","10.816023897741744","2.183206657621918","7.569759002857402","0.259272135","0.0100856886460558","1.0","3.507990386169501","1","1","0"
"2019","48220","경상남도","통영시","11.37288517096184","9.61177273626034","1.4694754361349491","7.02951388662274","0.145037456","0.0109562970155393","1.0","2.1220805835739185","1","1","0"
"2019","48240","경상남도","사천시","11.483126641848171","0.0","1.946547433292856","7.864778832256028","0.0","0.0261165705315232","1.0","3.35546515157263","1","1","0"
"2019","48250","경상남도","김해시","12.061655901416353","9.780985818729695","2.1908074073716435","0.0","0.09273229","0.0","1.0","4.038461103032623","1","1","0"
"2019","48270","경상남도","밀양시","12.051801266655401","9.247375378607837","1.2597481089083975","7.335072825707849","0.056603528","0.0083579456171325","1.0","3.964981945257279","1","1","0"
"2019","48310","경상남도","거제시","12.19549347888832","9.318918424309082","1.7923268498455212","8.12411491375905","0.052472591","0.015883499573353","1.0","2.9617824155476806","1","1","0"
"2019","48330","경상남도","양산시","12.23494202540423","9.790037233968421","2.1988511470847856","8.30756039824051","0.078387888","0.0177965020399031","1.0","6.484119846375312","1","1","0"
"2019","48720","경상남도","의령군","11.201265204916789","8.630796727901336","0.8073672146564502","6.4443541911308815","0.070490745","0.0079060373518253","1.0","2.7350027198449416","1","1","0"
"2019","48730","경상남도","함안군","11.080654517395509","9.207624166117952","1.7004497817449191","8.463758567061282","0.125254252","0.0595233911675693","1.0","0.5659371578085891","1","1","0"
"2019","48740","경상남도","창녕군","11.740005875725114","9.059469227597283","1.2734814205791052","7.577197558521119","0.063204994","0.0143495103109613","1.0","3.427725625014515","1","1","0"
"2019","48820","경상남도","고성군","10.411614956597992","8.575102062835628","1.5188182654405695","6.4007677580590325","0.135333892","0.0153626278826759","1.0","1.0906162611311536","1","1","0"
"2019","48840","경상남도","남해군","10.685163433498094","9.024515242525686","1.359843992531207","6.884788465026154","0.15671979","0.0184272274810717","1.0","2.4777525242880647","1","1","0"
"2019","48850","경상남도","하동군","11.157712871927417","9.059053434482339","2.0885936753154364","7.576781929992741","0.106574657","0.0241957801490962","1.0","3.0016307653920205","1","1","0"
"2019","48860","경상남도","산청군","9.64515719274604","8.42923062147242","1.2722397688379665","6.25512743438817","0.222843547","0.0252964163543545","1.0","1.5490600800553866","1","1","0"
"2019","48870","경상남도","함양군","9.261121300048172","9.923732957060684","2.044518000654666","6.523969928946138","0.6456556","0.0215221641789537","1.0","0.4785818824610139","1","1","0"
"2019","48880","경상남도","거창군","8.734102780813311","8.377438738095638","1.4849649137177128","6.203426049305052","0.39336458","0.0446533648023231","1.0","0.435339557116299","1","1","0"
"2019","48890","경상남도","합천군","8.698625504382184","8.36373232207477","0.932617780933752","5.745484667158158","0.404760276","0.0294318734765222","1.0","0.8828955354112692","1","1","0"
"2019","50110","제주특별자치도","제주시","","","2.819892925211763","","","","0.0","0.0","0","1","0"
"2019","50130","제주특별자치도","서귀포시","","","2.7253707678356043","","","","0.0","0.0","0","1","0"
"2019","51110","강원특별자치도","춘천시","11.71205399685788","8.281642694063002","2.277900819322591","0.0","0.031350997","0.0","1.0","3.2783133863830236","1","1","0"
"2019","51130","강원특별자치도","원주시","9.889100971468267","8.773158251845754","1.0677280951209054","8.259051453294965","0.215019798","0.1285758775637318","1.0","2.549440039982577","1","1","0"
"2019","51150","강원특별자치도","강릉시","7.4591971159677675","7.395553120891022","1.7388964753278449","7.286877868768976","0.337528621","0.302749135750737","0.0","0.0","1","1","0"
"2019","51170","강원특별자치도","동해시","7.535896004177265","8.883832720586827","0.0","0.0","0.793856767","0.0","0.0","0.0","1","1","0"
"2019","51190","강원특별자치도","태백시","7.911756887953185","8.931054475880284","2.4995070142148252","0.0","0.734881397","0.0","0.0","0.0","1","1","0"
"2019","51210","강원특별자치도","속초시","9.852922226600022","10.015835952385006","2.457301945571374","0.0","0.540640553","0.0","0.0","0.0","1","1","0"
"2019","51230","강원특별자치도","삼척시","6.66521508207151","6.714843929573951","0.9947412397140133","0.0","0.512420102","0.0","0.0","0.0","1","1","0"
"2019","51720","강원특별자치도","홍천군","9.469293183117657","0.0","1.8451695378072763","0.0","0.0","0.0","1.0","1.2179964523834887","1","1","0"
"2019","51730","강원특별자치도","횡성군","8.663832037422946","8.1522265848294","1.270964743833219","7.6382093656642365","0.306172594","0.1830827220771698","1.0","1.1486478523084793","1","1","0"
"2019","51750","강원특별자치도","영월군","9.373498334349971","7.432547961011562","0.9363987794648835","0.0","0.125487847","0.0","0.0","0.0","1","1","0"
"2019","51760","강원특별자치도","평창군","7.853954270389477","7.571934114342558","1.3896617568825769","0.0","0.429927564","0.0","0.0","0.0","1","1","0"
"2019","51770","강원특별자치도","정선군","10.172741730362981","7.877091913349571","1.6647042380012176","8.055966050744885","0.08243873","0.0985921499107529","1.0","1.5217548822626261","1","1","0"
"2019","51780","강원특별자치도","철원군","12.071272676448963","12.177450740704037","4.752710761516938","0.0","0.52651975","0.0","0.0","0.0","1","1","0"
"2019","51790","강원특별자치도","화천군","8.554469663049272","8.945259496694158","2.309473793348911","0.0","0.596487826","0.0","0.0","0.0","1","1","0"
"2019","51800","강원특별자치도","양구군","0.0","10.1062901758303","3.123322473156971","0.0","1.0","0.0","1.0","1.7420116847249578","1","1","0"
"2019","51810","강원특별자치도","인제군","8.766703596480387","7.106010694865283","1.150772805942683","0.0","0.159579846","0.0","1.0","0.2283430585335894","1","1","0"
"2019","51820","강원특별자치도","고성군","9.449855638563122","0.0","2.998319144924825","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2019","51830","강원특별자치도","양양군","7.623278811870784","7.725767886555782","1.738097307680652","0.0","0.525611746","0.0","0.0","0.0","1","1","0"
"2020","11110","서울특별시","종로구","13.1499879196461","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","11140","서울특별시","중구","15.752127818577721","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","11170","서울특별시","용산구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11200","서울특별시","성동구","16.470592655681262","15.967241752321591","0.0","0.0","0.376753507","0.0","0.0","0.0","1","1","0"
"2020","11215","서울특별시","광진구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11230","서울특별시","동대문구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11260","서울특별시","중랑구","0.0","0.0","4.899325660960531","0.0","","","0.0","0.0","1","1","0"
"2020","11290","서울특별시","성북구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11305","서울특별시","강북구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11320","서울특별시","도봉구","10.69833206435187","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","11350","서울특별시","노원구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11380","서울특별시","은평구","11.632081339508531","11.463987910031758","3.7579382829165486","10.642209153476383","0.381287608","0.1676304453495583","0.0","0.0","1","1","0"
"2020","11410","서울특별시","서대문구","14.241574406226597","11.834958142786835","0.0","0.0","0.082669063","0.0","0.0","0.0","1","1","0"
"2020","11440","서울특별시","마포구","16.834090176098243","14.187362303378762","0.0","0.0","0.066190932","0.0","0.0","0.0","1","1","0"
"2020","11470","서울특별시","양천구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11500","서울특별시","강서구","15.772307321745405","12.90382125381234","0.0","12.74880002922884","0.051369577","0.0439927331271746","0.0","0.0","1","1","0"
"2020","11530","서울특별시","구로구","17.035600399994273","14.284810648089874","0.0","13.67672292519814","0.058141596","0.031651739089154","0.0","0.0","1","1","0"
"2020","11545","서울특별시","금천구","14.796849156984264","13.314251632707567","6.047835004771088","0.0","0.185035207","0.0","0.0","0.0","1","1","0"
"2020","11560","서울특별시","영등포구","","","","","","","0.0","","0","1","0"
"2020","11590","서울특별시","동작구","14.553204375559165","13.469518028442517","0.0","0.0","0.252808867","0.0","0.0","0.0","1","1","0"
"2020","11620","서울특별시","관악구","0.0","0.0","3.5122595271482275","0.0","","","0.0","0.0","1","1","0"
"2020","11650","서울특별시","서초구","15.597400772218489","12.672502895678623","0.0","0.0","0.050936263","0.0","0.0","0.0","1","1","0"
"2020","11680","서울특별시","강남구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","11710","서울특별시","송파구","15.08594957221511","14.671355527688258","0.0","13.513422664325097","0.353620432","0.1110844053379035","1.0","78.23904940838767","1","1","0"
"2020","11740","서울특별시","강동구","15.155261960808279","0.0","0.0","12.981333544271031","0.0","0.1021160920975534","0.0","0.0","1","1","0"
"2020","26110","부산광역시","중구","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","26140","부산광역시","서구","11.526105692667542","12.712900124003816","0.0","0.0","0.766168489","0.0","0.0","0.0","1","1","0"
"2020","26170","부산광역시","동구","10.893615573927077","12.811407326718884","0.0","0.0","0.871893753","0.0","0.0","0.0","1","1","0"
"2020","26200","부산광역시","영도구","11.703877433628115","12.517331873184867","0.0","0.0","0.692846114","0.0","0.0","0.0","1","1","0"
"2020","26230","부산광역시","부산진구","10.601093110570055","11.72493084767102","0.0","0.0","0.754702993","0.0","1.0","7.24271818701105","1","1","0"
"2020","26260","부산광역시","동래구","10.514361613882896","12.008973594031714","3.6391233973861983","0.0","0.816772648","0.0","1.0","1.1599297965283146","1","1","0"
"2020","26290","부산광역시","남구","10.604632790723281","12.048561399284958","0.0","0.0","0.809065209","0.0","0.0","0.0","1","1","0"
"2020","26320","부산광역시","북구","9.71799846521428","11.581490322838397","0.0","0.0","0.865709346","0.0","0.0","0.0","1","1","0"
"2020","26350","부산광역시","해운대구","10.252313456103982","10.920471867044506","0.0","0.0","0.661094526","0.0","0.0","0.0","1","1","0"
"2020","26380","부산광역시","사하구","12.258409894696483","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","26410","부산광역시","금정구","11.02675030647269","11.215688670386536","1.8738228842089364","10.037392296286637","0.468246218","0.1441230743568447","1.0","3.0989404216782757","1","1","0"
"2020","26440","부산광역시","강서구","9.282592227620341","10.71948951973977","0.0","10.916351034708327","0.407294251","0.4959134256076051","0.0","0.0","1","1","0"
"2020","26470","부산광역시","연제구","0.0","13.163151648009153","4.742147957536866","0.0","1.0","0.0","0.0","0.0","1","1","0"
"2020","26500","부산광역시","수영구","13.168053754328955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","26530","부산광역시","사상구","9.804541613262774","11.5428149670143","0.0","0.0","0.850473402","0.0","1.0","2.328025882688581","1","1","0"
"2020","26710","부산광역시","기장군","11.400266563773231","0.0","2.392713327883951","10.212312169695688","0.0","0.2336204205495084","0.0","0.0","1","1","0"
"2020","27110","대구광역시","중구","","","","","","","0.0","","0","1","0"
"2020","27140","대구광역시","동구","0.0","0.0","0.0","0.0","","","1.0","0.32977705276000957","1","1","0"
"2020","27170","대구광역시","서구","12.470113245742017","13.552361180647381","0.0","0.0","0.746919628","0.0","0.0","0.0","1","1","0"
"2020","27200","대구광역시","남구","0.0","0.0","0.0","0.0","","","1.0","3.2251318161485516","1","1","0"
"2020","27230","대구광역시","북구","11.852981990030498","9.890949194098942","0.0","0.0","0.123242519","0.0","1.0","0.8026163765178406","1","1","0"
"2020","27260","대구광역시","수성구","10.124088973391684","9.944478638471248","0.0","0.0","0.455215784","0.0","1.0","0.5766024603150499","1","1","0"
"2020","27290","대구광역시","달서구","10.415649572132056","10.658022077800895","0.0","0.0","0.560299822","0.0","0.0","0.0","1","1","0"
"2020","27710","대구광역시","달성군","11.95696807711515","8.68812280408813","0.7186664741830996","0.0","0.036649856","0.0","1.0","1.1681180772222493","1","1","0"
"2020","27720","대구광역시","군위군","","","0.9805876663896468","","","","1.0","1.4769844922899935","0","1","0"
"2020","28110","인천광역시","중구","11.045860841702186","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","28140","인천광역시","동구","","","","","","","0.0","","0","1","0"
"2020","28177","인천광역시","미추홀구","15.600645372740788","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","28185","인천광역시","연수구","14.186127525718215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","28200","인천광역시","남동구","13.545750399192565","12.8586198643441","0.0","12.758176204272862","0.256908182","0.2323569619685798","0.0","0.0","1","1","0"
"2020","28237","인천광역시","부평구","13.831487962256437","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","28245","인천광역시","계양구","14.19261875276293","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","28260","인천광역시","서구","14.117291990470425","12.921985704247763","5.190084931668839","12.821542027285433","0.191975014","0.173629078851516","0.0","0.0","1","1","0"
"2020","28710","인천광역시","강화군","14.189552349080223","11.514960382640526","0.0","11.41451750193788","0.060934738","0.0551115599792693","0.0","0.0","1","1","0"
"2020","28720","인천광역시","옹진군","10.211098345085851","8.35590408277163","0.0","0.0","0.135240994","0.0","0.0","0.0","1","1","0"
"2020","29110","광주광역시","동구","9.192948380910769","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","29140","광주광역시","서구","12.826047369358662","0.0","4.408683443061346","0.0","0.0","0.0","1.0","24.957075869441983","1","1","0"
"2020","29155","광주광역시","남구","10.730742623873065","0.0","0.0","11.482569701152778","0.0","0.67957919575263","1.0","9.894584687655971","1","1","0"
"2020","29170","광주광역시","북구","10.815055607288532","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","29200","광주광역시","광산구","9.604732953520816","9.813900786621618","0.0","0.0","0.552105282","0.0","1.0","5.080323975574896","1","1","0"
"2020","30110","대전광역시","동구","9.085316841274018","10.059727415557857","0.0","10.141657346688726","0.406046598","0.4407162402699184","0.0","0.0","1","1","0"
"2020","30140","대전광역시","중구","11.343018308443385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","30170","대전광역시","서구","10.224724656878974","10.317339626222074","0.0","10.399270321425131","0.333675363","0.3621657024342321","0.0","0.0","1","1","0"
"2020","30200","대전광역시","유성구","10.959374304246822","9.636219301652497","0.0","0.0","0.210285903","0.0","1.0","6.951058470741854","1","1","0"
"2020","30230","대전광역시","대덕구","11.935938326482656","11.688902217957768","0.0","11.770774571495354","0.297128638","0.3224790528587258","0.0","0.0","1","1","0"
"2020","31110","울산광역시","중구","13.16356237347968","10.99573463779641","2.654423728532664","10.911670882207497","0.093819363","0.0862548288904154","1.0","4.892856016082218","1","1","0"
"2020","31140","울산광역시","남구","12.393202985278975","11.56781081233078","0.0","0.0","0.304619125","0.0","1.0","17.100962290619904","1","1","0"
"2020","31170","울산광역시","동구","12.85692680232927","0.0","0.0","10.758964949301935","0.0","0.1092932609824297","1.0","3.8550387218694464","1","1","0"
"2020","31200","울산광역시","북구","13.173263641530085","0.0","0.0","10.170109434861093","0.0","0.0472819402699143","1.0","3.2222671864433656","1","1","0"
"2020","31710","울산광역시","울주군","12.21528313111233","0.0","2.602867204245338","9.29809823063825","0.0","0.0513063430907661","1.0","4.793682109472483","1","1","0"
"2020","36110","세종특별자치시","세종시","","","0.0","","","","1.0","11.707628664411677","0","1","0"
"2020","41111","경기도","수원시 장안구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41113","경기도","수원시 권선구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41115","경기도","수원시 팔달구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41117","경기도","수원시 영통구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41131","경기도","성남시 수정구","","","0.0","","","","1.0","196.83577860768258","0","1","0"
"2020","41133","경기도","성남시 중원구","","","5.6497029887923595","","","","0.0","0.0","0","1","0"
"2020","41135","경기도","성남시 분당구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41150","경기도","의정부시","13.492342138478854","12.159072079518515","0.0","0.0","0.208618336","0.0","0.0","0.0","1","1","0"
"2020","41171","경기도","안양시 만안구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41173","경기도","안양시 동안구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41190","경기도","부천시","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","41210","경기도","광명시","0.0","0.0","0.0","0.0","","","0.0","0.0","1","1","0"
"2020","41220","경기도","평택시","12.89497321531007","10.959919402944845","0.0","0.0","0.126190614","0.0","1.0","15.712125808762016","1","1","0"
"2020","41250","경기도","동두천시","13.829069475382447","0.0","0.0","0.0","0.0","0.0","1.0","15.77048846675116","1","1","0"
"2020","41271","경기도","안산시 상록구","","","5.0311828283386655","","","","0.0","0.0","0","1","0"
"2020","41273","경기도","안산시 단원구","","","3.2751258344723455","","","","0.0","0.0","0","1","0"
"2020","41281","경기도","고양시 덕양구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41285","경기도","고양시 일산동구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41287","경기도","고양시 일산서구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41290","경기도","과천시","12.330494756297854","12.207330335805498","3.7993541065834466","0.0","0.469247616","0.0","1.0","2.2010850093808556","1","1","0"
"2020","41310","경기도","구리시","12.238948843075947","12.58139566813207","0.0","0.0","0.584785104","0.0","0.0","0.0","1","1","0"
"2020","41360","경기도","남양주시","13.026735147056074","0.0","1.9292143903842143","10.102507557704529","0.0","0.0509669439312002","1.0","10.32500662028769","1","1","0"
"2020","41370","경기도","오산시","14.09805990442886","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","41390","경기도","시흥시","13.362298963704017","12.639056773518101","0.0","0.0","0.326679063","0.0","0.0","0.0","1","1","0"
"2020","41410","경기도","군포시","14.205053411901266","13.586897010841454","0.0","0.0","0.350200733","0.0","0.0","0.0","1","1","0"
"2020","41430","경기도","의왕시","12.666889519594866","12.69643645331749","0.0","0.0","0.507386219","0.0","1.0","15.611475184701947","1","1","0"
"2020","41450","경기도","하남시","14.09638440363149","12.745972918290217","0.0","0.0","0.205802754","0.0","1.0","45.18992294860919","1","1","0"
"2020","41461","경기도","용인시 처인구","","","3.3222001014368248","","","","1.0","25.78335644204332","0","1","0"
"2020","41463","경기도","용인시 기흥구","","","3.6555712906797972","","","","0.0","0.0","0","1","0"
"2020","41465","경기도","용인시 수지구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","41480","경기도","파주시","12.709599719309933","11.149124852837408","0.0","0.0","0.173576887","0.0","1.0","18.528357971230932","1","1","0"
"2020","41500","경기도","이천시","12.763673037695938","11.306174885069874","3.5965013710831366","0.0","0.188848829","0.0","1.0","18.08842165286472","1","1","0"
"2020","41550","경기도","안성시","12.303268931437767","8.334767206575311","2.666843632515394","0.0","0.018546797","0.0","1.0","8.788272502695476","1","1","0"
"2020","41570","경기도","김포시","13.793772214886122","13.11328956712581","0.0","0.0","0.336153367","0.0","0.0","0.0","1","1","0"
"2020","41590","경기도","화성시","12.212007019204352","10.111322894334528","2.839515786728654","0.0","0.109026883","0.0","1.0","6.1123429675434044","1","1","0"
"2020","41610","경기도","광주시","14.221902405795552","11.049868911946334","2.860486456551069","10.033017595525301","0.039654166","0.0143437838241719","1.0","23.5016252149165","1","1","0"
"2020","41630","경기도","양주시","11.602361911376176","10.517023582807033","0.0","9.807510656669871","0.224599771","0.1104738818891345","1.0","7.33398135100118","1","1","0"
"2020","41650","경기도","포천시","11.676847890255873","0.0","0.7595106292766428","8.45902034088465","0.0","0.038492791824934","1.0","7.512314374708926","1","1","0"
"2020","41670","경기도","여주시","11.83512143138084","10.033978083953143","2.3923381603244134","9.933584704268982","0.125608139","0.113609717078302","1.0","6.152266562747622","1","1","0"
"2020","41800","경기도","연천군","13.736822405934523","0.0","0.0","10.9101035474222","0.0","0.0558963936158455","1.0","32.067595490581084","1","1","0"
"2020","41820","경기도","가평군","11.169340766777813","8.100728706930628","1.354587372094965","8.000362725880176","0.04269358","0.0386153760593215","1.0","5.302620336169986","1","1","0"
"2020","41830","경기도","양평군","11.613937681663298","8.61627428755319","1.3886604161436327","8.333606629369188","0.045880326","0.0345811785934057","1.0","7.400500702663631","1","1","0"
"2020","43111","충청북도","청주시 상당구","","","2.4906241946294836","","","","1.0","2.6407406429947846","0","1","0"
"2020","43112","충청북도","청주시 서원구","","","4.476216198020199","","","","0.0","0.0","0","1","0"
"2020","43113","충청북도","청주시 흥덕구","","","5.416303931714247","","","","0.0","0.0","0","1","0"
"2020","43114","충청북도","청주시 청원구","","","4.016479776358873","","","","0.0","0.0","0","1","0"
"2020","43130","충청북도","충주시","11.331850242285027","8.843432675581257","2.8246080777734868","0.0","0.076664782","0.0","0.0","0.0","1","1","0"
"2020","43150","충청북도","제천시","10.46442097160504","7.227395253836712","2.063396268897105","7.550216153057529","0.035897666","0.0495852650268568","1.0","1.7587623489947022","1","1","0"
"2020","43720","충청북도","보은군","8.265576060259432","8.91828948121906","2.001250371183705","0.0","0.657649433","0.0","0.0","0.0","1","1","0"
"2020","43730","충청북도","옥천군","10.069035128109011","9.833641942044872","2.2903546306210556","9.009859391341765","0.369800714","0.1622459039481714","1.0","1.3196321702700569","1","1","0"
"2020","43740","충청북도","영동군","10.139351975493122","8.653536586453923","2.0869267132224465","7.933668202959055","0.169322484","0.0824137828251214","1.0","1.4134372643012771","1","1","0"
"2020","43745","충청북도","증평군","9.622897044570731","11.897468989760345","3.2648526090100853","0.0","0.906754111","0.0","0.0","0.0","1","1","0"
"2020","43750","충청북도","진천군","10.293319502616702","9.589587665923899","3.0286812459340866","9.294469998078148","0.265549367","0.1976819842557968","1.0","0.7801104557236953","1","1","0"
"2020","43760","충청북도","괴산군","8.114722892133292","7.238442168165228","2.156817356773323","0.0","0.293862032","0.0","0.0","0.0","1","1","0"
"2020","43770","충청북도","음성군","10.79276204925447","9.940474783199496","3.27988363244622","0.0","0.298947479","0.0","0.0","0.0","1","1","0"
"2020","43800","충청북도","단양군","11.141569584027469","8.19146347353892","1.066764296960746","7.47166700658644","0.048544378","0.0236269929506993","1.0","0.9091016771131623","1","1","0"
"2020","44131","충청남도","천안시 동남구","","","2.6318447903661304","","","","1.0","5.435200014486956","0","1","0"
"2020","44133","충청남도","천안시 서북구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","44150","충청남도","공주시","10.551097700246176","7.99202185162822","2.8017304577933855","0.0","0.071798325","0.0","1.0","0.39920670689144966","1","1","0"
"2020","44180","충청남도","보령시","11.423767036099742","8.58605747315059","1.5554668464519747","9.020068296880648","0.050960226","0.0786589971906929","1.0","1.919195749824039","1","1","0"
"2020","44200","충청남도","아산시","11.959739606931265","8.268734957537824","3.0239171633191435","0.0","0.024333788","0.0","1.0","0.4759189144131704","1","1","0"
"2020","44210","충청남도","서산시","10.50370305319999","0.0","0.6666988640622963","0.0","0.0","0.0","1.0","0.5989317248052277","1","1","0"
"2020","44230","충청남도","논산시","11.488080253535504","9.59189974457633","3.0038273571990675","0.0","0.13053479","0.0","1.0","0.9334210116797891","1","1","0"
"2020","44250","충청남도","계룡시","10.13777562136293","9.695485268441049","0.0","0.0","0.391190119","0.0","0.0","0.0","1","1","0"
"2020","44270","충청남도","당진시","9.384932264515465","8.295335317591984","2.077678095042514","0.0","0.251662971","0.0","0.0","0.0","1","1","0"
"2020","44710","충청남도","금산군","11.397492185376134","9.042593770718032","3.140953832926523","8.24909768642926","0.083400175","0.0377132339166289","1.0","1.6262989749969459","1","1","0"
"2020","44760","충청남도","부여군","11.465044400493316","8.337285499433738","2.652698832240177","9.039745022738554","0.038689276","0.0781119312159611","1.0","0.40142252683992347","1","1","0"
"2020","44770","충청남도","서천군","11.736433513240385","0.0","2.175111470261937","0.0","0.0","0.0","1.0","2.1397680502631458","1","1","0"
"2020","44790","충청남도","청양군","11.594918539000309","0.0","2.1630131384953986","0.0","0.0","0.0","1.0","1.1878223572264963","1","1","0"
"2020","44800","충청남도","홍성군","0.0","0.0","2.4579391469618788","0.0","","","1.0","0.5333236764845375","1","1","0"
"2020","44810","충청남도","예산군","11.540003970801488","7.682604560392653","2.3179230592037947","0.0","0.020676777","0.0","1.0","1.1846735547807745","1","1","0"
"2020","44825","충청남도","태안군","11.49953553094158","0.0","0.5645040077943477","0.0","0.0","0.0","1.0","1.4077640913249483","1","1","0"
"2020","45111","전라북도","전주시 완산구","","","0.0","","","","1.0","7.210694474841027","0","1","0"
"2020","45113","전라북도","전주시 덕진구","","","0.0","","","","0.0","0.0","0","1","0"
"2020","45130","전라북도","군산시","12.237742316073852","0.0","1.6836998933110874","0.0","0.0","0.0","1.0","16.32481799334399","1","1","0"
"2020","45140","전라북도","익산시","10.127365965916693","9.676032969390988","0.0","0.0","0.389038462","0.0","1.0","6.4862957726524","1","1","0"
"2020","45180","전라북도","정읍시","9.043549710377695","8.268358916810582","2.516277333299767","0.0","0.315327428","0.0","1.0","1.1676288417120255","1","1","0"
"2020","45190","전라북도","남원시","9.002573026796286","7.471174469529393","1.9637540227454493","0.0","0.177723918","0.0","1.0","0.21665719689399704","1","1","0"
"2020","45210","전라북도","김제시","10.44049284882498","9.786784204975806","0.0","0.0","0.342148221","0.0","1.0","1.8458696619407398","1","1","0"
"2020","45710","전라북도","완주군","9.9174885492458","9.090102280022062","0.0","0.0","0.304184578","0.0","1.0","0.061873549490749635","1","1","0"
"2020","45720","전라북도","진안군","9.428510435099641","8.873611545513569","2.2922994168486297","0.0","0.364714758","0.0","0.0","0.0","1","1","0"
"2020","45730","전라북도","무주군","9.706345401976264","0.0","3.0128866384476107","0.0","0.0","0.0","0.0","0.0","1","1","0"
"2020","45740","전라북도","장수군","9.719545594258445","8.26040031653076","3.2107488657172483","0.0","0.188567715","0.0","0.0","0.0","1","1","0"
