"연도","시군구코드","시도","시군구","시군구_전체명","메인지수A_예산기반_pooled","메인지수A_예산기반_연도별표준화","확장지수B_예산법인_pooled","확장지수B_예산법인_연도별표준화","핵심_소나무림면적당_총대응예산_log","핵심_소나무림면적당_예찰예산_log","확장_소나무림1만ha당_방제법인수_log","원자료_총대응예산_원","원자료_예찰예산_원","소나무림면적_ha","활동방제법인수","예산관측여부","예산결측사유","예산기반지수_사용가능여부","확장지수_사용가능여부","법인자료_연도완전여부","법인자료_최신성주의플래그"
"2019","26410","부산광역시","금정구","부산광역시 금정구","-0.3949686748","-0.5209156784","-0.0738276015","-0.1952879275","11.730552496352349","0.0","1.8590600692567483","229454000.0","0.0","1845.8011310101283","1.0","1","observed","1","1","1","0"
"2019","26440","부산광역시","강서구","부산광역시 강서구","0.6952622271","0.6385430789","0.158226892","0.0916221965","11.801326717225834","10.790080391423464","0.0","240092000.0","87336000.0","1799.408931548245","0.0","1","observed","1","1","1","0"
"2019","26470","부산광역시","연제구","부산광역시 연제구","0.6229561835","0.5785961286","1.3469880721","1.2826653305","9.60010611121849","13.078713170441599","4.708279174954607","1344000.0","43568000.0","91.02392760698054","1.0","1","observed","1","1","1","0"
"2019","26500","부산광역시","수영구","부산광역시 수영구","-0.1989802682","-0.3234264476","-0.4322667003","-0.5496908212","13.161473839435278","0.0","0.0","47025000.0","0.0","90.4428371108635","0.0","1","observed","1","1","1","0"
"2019","26530","부산광역시","사상구","부산광역시 사상구","0.564577022","0.5136956888","0.0709878752","0.0083906031","9.961008536191406","12.002131557629134","0.0","11317000.0","87136000.0","534.2453807745762","0.0","1","observed","1","1","1","0"
"2019","26710","부산광역시","기장군","부산광역시 기장군","-0.4578696616","-0.5842983433","0.018090891","-0.1045421059","11.27130918644228","0.0","2.367753460764135","405932000.0","0.0","5168.820314992766","5.0","1","observed","1","1","1","0"
"2019","27110","대구광역시","중구","대구광역시 중구","","","","","","","","0.0","0.0","0.0","0.0","1","observed","0","0","1","0"
"2019","27140","대구광역시","동구","대구광역시 동구","-2.0016623643","-2.1399129771","-1.6299902017","-1.7606818408","0.0","0.0","0.0","0.0","0.0","5054.679670192707","0.0","1","observed","1","1","1","0"
"2019","27170","대구광역시","서구","대구광역시 서구","1.1421196523","1.1041864359","0.4542026986","0.4020511012","13.072901176141661","13.513163433016173","0.0","14026000.0","21784000.0","29.4744631745872","0.0","1","observed","1","1","1","0"
"2019","27200","대구광역시","남구","대구광역시 남구","-2.0016623643","-2.1399129771","-1.6299902017","-1.7606818408","0.0","0.0","0.0","0.0","0.0","292.73579718212096","0.0","1","observed","1","1","1","0"
"2019","27230","대구광역시","북구","대구광역시 북구","0.7459737745","0.6858083343","0.1921502668","0.1231323667","12.668486283531042","10.110440219404737","0.0","738770307.0","57220000.0","2326.253889395725","0.0","1","observed","1","1","1","0"
"2019","27260","대구광역시","수성구","대구광역시 수성구","0.3850688785","0.3179317202","-0.0473868393","-0.1221187093","10.57879821340342","9.364622564726588","0.0","42743100.0","12692000.0","1087.835883476674","0.0","1","observed","1","1","1","0"
"2019","27290","대구광역시","달서구","대구광역시 달서구","0.686734127","0.6292628867","0.1526019169","0.0854354017","11.828060149696011","10.668356027487063","0.0","113006840.0","35436000.0","824.6062940159311","0.0","1","observed","1","1","1","0"
"2019","27710","대구광역시","달성군","대구광역시 달성군","0.5808574269","0.5122552815","0.270319643","0.1938798124","12.392388154077254","8.83924044799461","0.7131199582639293","2316144840.0","66312000.0","9612.176215481291","1.0","1","observed","1","1","1","0"
"2019","27720","대구광역시","군위군","대구광역시 군위군","","","","","","","0.4331560632308906","","","18446.207007386136","1.0","0","administrative_history","0","0","1","0"
"2019","28110","인천광역시","중구","인천광역시 중구","-0.6075096912","-0.7350842743","-0.7036985252","-0.8241293723","10.178779705067141","0.0","0.0","26005000.0","0.0","987.3826441590792","0.0","1","observed","1","1","1","0"
"2019","28140","인천광역시","동구","인천광역시 동구","-2.0016623643","-2.1399129771","-1.6299902017","-1.7606818408","0.0","0.0","0.0","0.0","0.0","3.958094174333669","0.0","1","observed","1","1","1","0"
"2019","28177","인천광역시","미추홀구","인천광역시 미추홀구","-0.0742559601","-0.1977470358","-0.3493983813","-0.4659045466","14.072092368310354","0.0","0.0","24342000.0","0.0","18.833217834767712","0.0","1","observed","1","1","1","0"
"2019","28185","인천광역시","연수구","인천광역시 연수구","-0.1458518268","-0.2698911635","-0.3969675297","-0.5140006318","13.549367297266809","0.0","0.0","36109000.0","0.0","47.1194896000123","0.0","1","observed","1","1","1","0"
"2019","28200","인천광역시","남동구","인천광역시 남동구","1.2016332284","1.1630223155","0.4938122172","0.4412750209","13.654289513146583","13.312276150968769","0.0","49147000.0","34911000.0","57.74507283302972","0.0","1","observed","1","1","1","0"
"2019","28237","인천광역시","부평구","인천광역시 부평구","-0.0750188812","-0.1985157991","-0.3499052752","-0.4664170555","14.066522242133217","0.0","0.0","44045000.0","0.0","34.26762162527105","0.0","1","observed","1","1","1","0"
"2019","28245","인천광역시","계양구","인천광역시 계양구","-0.063018103","-0.1864231224","-0.3419318149","-0.458355271","14.154140535129969","0.0","0.0","57648000.0","0.0","41.088418340379626","0.0","1","observed","1","1","1","0"
"2019","28260","인천광역시","서구","인천광역시 서구","0.9812146497","0.9354024327","1.5630955141","1.4984784761","12.759458916128336","12.335094107026944","4.6239142146816326","34475000.0","22553000.0","99.1158076294085","1.0","1","observed","1","1","1","0"
"2019","28710","인천광역시","강화군","인천광역시 강화군","","","","","","","","386986000.0","22553000.0","0.0","0.0","1","observed","0","0","1","0"
"2019","28720","인천광역시","옹진군","인천광역시 옹진군","0.6558909397","0.5937412546","0.1323758008","0.0617543136","12.178524414501892","9.881021030858697","0.0","224427000.0","22556000.0","1153.4834967443164","0.0","1","observed","1","1","1","0"
"2019","29110","광주광역시","동구","광주광역시 동구","-0.6540980255","-0.7820293689","-0.7346523705","-0.8554261021","9.838635902935199","0.0","0.0","14683000.0","0.0","783.380373911657","0.0","1","observed","1","1","1","0"
"2019","29140","광주광역시","서구","광주광역시 서구","-0.3893969604","-0.5153012974","0.6018603791","0.4768742023","11.771231867093569","0.0","4.415586782895647","15841424.0","0.0","122.35353669199284","1.0","1","observed","1","1","1","0"
"2019","29155","광주광역시","남구","광주광역시 남구","-0.5043008068","-0.6310850452","-0.6351253104","-0.7547965529","10.932313029454608","0.0","0.0","23863000.0","0.0","426.4710737356274","0.0","1","observed","1","1","1","0"
"2019","29170","광주광역시","북구","광주광역시 북구","-0.5917758475","-0.7192299452","-0.6932447716","-0.8135598196","10.29365330002979","0.0","0.0","37868520.0","0.0","1281.7880110647875","0.0","1","observed","1","1","1","0"
"2019","29200","광주광역시","광산구","광주광역시 광산구","0.2045252872","0.1385786516","-0.1674965004","-0.2416874217","8.927207105036384","9.820668251037995","0.0","18458000.0","45107000.0","2450.222389842844","0.0","1","observed","1","1","1","0"
"2019","30110","대전광역시","동구","대전광역시 동구","0.3444814964","0.2807101653","-0.0745741208","-0.1469330792","9.80602927250664","10.016260460013015","0.0","12185000.0","15036000.0","671.6531707444556","0.0","1","observed","1","1","1","0"
"2019","30140","대전광역시","중구","대전광역시 중구","-0.4808385215","-0.6074430923","-0.619536688","-0.739035251","11.103612370163992","0.0","0.0","24562000.0","0.0","369.8560141423794","0.0","1","observed","1","1","1","0"
"2019","30170","대전광역시","서구","대전광역시 서구","0.5268961605","0.4661143505","0.0465288259","-0.0233302891","10.931464908400294","10.298536330813242","0.0","28315000.0","15036000.0","506.46500818257937","0.0","1","observed","1","1","1","0"
"2019","30200","대전광역시","유성구","대전광역시 유성구","-0.564178308","-0.6914210715","-0.6749086369","-0.7950205704","10.495144342283846","0.0","0.0","56999000.0","0.0","1577.23345018462","0.0","1","observed","1","1","1","0"
"2019","30230","대전광역시","대덕구","대전광역시 대덕구","0.779762046","0.729279279","0.2140343096","0.1521129965","11.693971366047272","11.780715617246257","0.0","15328000.0","16717000.0","127.89744823706026","0.0","1","observed","1","1","1","0"
"2019","31110","울산광역시","중구","울산광역시 중구","0.9584037405","0.9045787703","0.3330085213","0.2689793241","13.608615879217995","10.945892503446862","0.0","646646250.0","45108000.0","795.2808314037114","0.0","1","observed","1","1","1","0"
"2019","31140","울산광역시","남구","울산광역시 남구","0.8617916311","0.8105348123","0.2686198557","0.2062833521","12.474579780737157","11.532191004340254","0.0","115752510.0","45108000.0","442.477217492871","0.0","1","observed","1","1","1","0"
"2019","31170","울산광역시","동구","울산광역시 동구","-0.1992959603","-0.3237445572","-0.4324764499","-0.5499028943","13.159168955192909","0.0","0.0","454471000.0","0.0","876.0977186640777","0.0","1","observed","1","1","1","0"
"2019","31200","울산광역시","북구","울산광역시 북구","-0.1090622332","-0.2328198455","-0.3725240846","-0.4892864198","13.817969994893208","0.0","0.0","3262503275.0","0.0","3254.4924595423768","0.0","1","observed","1","1","1","0"
"2019","31710","울산광역시","울주군","울산광역시 울주군","-0.2559946803","-0.3808774601","0.1909968778","0.0696438256","12.745208711330822","0.0","2.515281196328706","5428517920.0","0.0","15831.01382974732","18.0","1","observed","1","1","1","0"
"2019","36110","세종특별자치시","세종시","세종특별자치시","","","","","","","0.0","","","1266.0621896527832","0.0","0","metropolitan_headquarters","0","0","1","0"
"2019","41111","경기도","수원시 장안구","경기도 수원시 장안구","","","","","","","0.0","","","115.40834556044857","0.0","0","city_district_granularity","0","0","1","0"
"2019","41113","경기도","수원시 권선구","경기도 수원시 권선구","","","","","","","0.0","","","253.7072431722083","0.0","0","city_district_granularity","0","0","1","0"
"2019","41115","경기도","수원시 팔달구","경기도 수원시 팔달구","","","","","","","0.0","","","26.09973735007635","0.0","0","city_district_granularity","0","0","1","0"
"2019","41117","경기도","수원시 영통구","경기도 수원시 영통구","","","","","","","0.0","","","26.157524481531816","0.0","0","city_district_granularity","0","0","1","0"
"2019","41131","경기도","성남시 수정구","경기도 성남시 수정구","","","","","","","0.0","","","71.5983676018642","0.0","0","city_district_granularity","0","0","1","0"
"2019","41133","경기도","성남시 중원구","경기도 성남시 중원구","","","","","","","5.668833403165514","","","34.63846709358737","1.0","0","city_district_granularity","0","0","1","0"
"2019","41135","경기도","성남시 분당구","경기도 성남시 분당구","","","","","","","0.0","","","97.95033572861928","0.0","0","city_district_granularity","0","0","1","0"
"2019","41150","경기도","의정부시","경기도 의정부시","1.0001588536","0.9536524992","0.3603312946","0.3016951434","13.006520527000081","12.186355091727876","0.0","127426000.0","56113000.0","286.15341427612697","0.0","1","observed","1","1","1","0"
"2019","41171","경기도","안양시 만안구","경기도 안양시 만안구","","","","","","","0.0","","","265.8049176907011","0.0","0","city_district_granularity","0","0","1","0"
"2019","41173","경기도","안양시 동안구","경기도 안양시 동안구","","","","","","","0.0","","","127.51675699944526","0.0","0","city_district_granularity","0","0","1","0"
"2019","41190","경기도","부천시","경기도 부천시","-2.0016623643","-2.1399129771","-1.6299902017","-1.7606818408","0.0","0.0","0.0","0.0","0.0","35.10405032799517","0.0","1","observed","1","1","1","0"
"2019","41210","경기도","광명시","경기도 광명시","-2.0016623643","-2.1399129771","-1.6299902017","-1.7606818408","0.0","0.0","0.0","0.0","0.0","42.54530963524327","0.0","1","observed","1","1","1","0"
"2019","41220","경기도","평택시","경기도 평택시","0.9440491259","0.890999069","0.3234180677","0.2599261899","13.389150083017505","11.10271890637809","0.0","443848000.0","45107000.0","679.8309525670219","0.0","1","observed","1","1","1","0"
"2019","41250","경기도","동두천시","경기도 동두천시","1.0115044281","0.9594746056","0.3682059627","0.3055765477","13.81637498374248","11.191990066945596","0.0","622308000.0","45107000.0","621.7709145937123","0.0","1","observed","1","1","1","0"
"2019","41271","경기도","안산시 상록구","경기도 안산시 상록구","","","","","","","5.005618997732435","","","67.45388059852978","1.0","0","city_district_granularity","0","0","1","0"
"2019","41273","경기도","안산시 단원구","경기도 안산시 단원구","","","","","","","3.18303723554827","","","865.0556360091556","2.0","0","city_district_granularity","0","0","1","0"
"2019","41281","경기도","고양시 덕양구","경기도 고양시 덕양구","","","","","","","0.0","","","355.8002227264187","0.0","0","city_district_granularity","0","0","1","0"
"2019","41285","경기도","고양시 일산동구","경기도 고양시 일산동구","","","","","","","0.0","","","37.31277505696144","0.0","0","city_district_granularity","0","0","1","0"
"2019","41287","경기도","고양시 일산서구","경기도 고양시 일산서구","","","","","","","0.0","","","3.388930813065514","0.0","0","city_district_granularity","0","0","1","0"
"2019","41290","경기도","과천시","경기도 과천시","1.0268296448","0.9806938946","1.383110384","1.3194565786","13.17968661924614","12.21584153678743","3.8237175555317333","118260000.0","45107000.0","223.34360555692547","1.0","1","observed","1","1","1","0"
"2019","41310","경기도","구리시","경기도 구리시","0.9584295807","0.9136116661","0.3324854196","0.2750012546","12.441646514758435","12.542246628442713","0.0","40790000.0","45107000.0","161.14505903434895","0.0","1","observed","1","1","1","0"
"2019","41360","경기도","남양주시","경기도 남양주시","0.8791627162","0.8226755749","0.7852530823","0.7164678618","13.29641866286346","10.581604384470126","1.920364028873773","2043670000.0","135323000.0","3434.395016144184","2.0","1","observed","1","1","1","0"
"2019","41370","경기도","오산시","경기도 오산시","-0.1486225922","-0.2726831467","-0.3988084593","-0.5158619539","13.529137797715766","0.0","0.0","139946000.0","0.0","186.35076400480355","0.0","1","observed","1","1","1","0"
"2019","41390","경기도","시흥시","경기도 시흥시","1.1182288445","1.0753747429","0.4386135626","0.3828433058","13.512440903854692","12.67342288147003","0.0","104382000.0","45107000.0","141.33433515643677","0.0","1","observed","1","1","1","0"
"2019","41410","경기도","군포시","경기도 군포시","1.3365044367","1.3011751774","0.5832873622","0.5333769288","14.34757305210236","13.710856597432922","0.0","91124000.0","48207000.0","53.525560683214096","0.0","1","observed","1","1","1","0"
"2019","41430","경기도","의왕시","경기도 의왕시","1.1040017944","1.0610912568","0.4291577909","0.3733209818","13.401763857745241","12.682729759056423","0.0","92580000.0","45107000.0","140.02505183745703","0.0","1","observed","1","1","1","0"
"2019","41450","경기도","하남시","경기도 하남시","1.1917035381","1.1492150992","0.4874428421","0.43207021","14.07440991563185","12.63850954526021","0.0","223232000.0","53107000.0","172.3130711920396","0.0","1","observed","1","1","1","0"
"2019","41461","경기도","용인시 처인구","경기도 용인시 처인구","","","","","","","3.2222275821333706","","","2076.0727432002136","5.0","0","city_district_granularity","0","0","1","0"
"2019","41463","경기도","용인시 기흥구","경기도 용인시 기흥구","","","","","","","3.442809018477251","","","330.3089577168603","1.0","0","city_district_granularity","0","0","1","0"
"2019","41465","경기도","용인시 수지구","경기도 용인시 수지구","","","","","","","0.0","","","79.2663751414894","0.0","0","city_district_granularity","0","0","1","0"
"2019","41480","경기도","파주시","경기도 파주시","0.9973366592","0.9479286021","0.3586289552","0.2978792119","13.35913355400582","11.675894554040912","0.0","242811000.0","45107000.0","383.2401994607623","0.0","1","observed","1","1","1","0"
"2019","41500","경기도","이천시","경기도 이천시","0.8437148234","0.7900786237","1.1626120885","1.0937058614","12.632995162405551","11.13500967367718","3.4463160967512545","201751000.0","45107000.0","658.2290176450433","2.0","1","observed","1","1","1","0"
"2019","41550","경기도","안성시","경기도 안성시","0.4948163704","0.4225361006","0.7191988934","0.6372467757","12.15544849852866","8.304116405323224","2.6376494399567734","439418497.0","9336000.0","2311.1940487582983","3.0","1","observed","1","1","1","0"
"2019","41570","경기도","김포시","경기도 김포시","1.3226248426","1.2852334553","0.5741829141","0.5227491141","14.499686153969044","13.36420780604374","0.0","140403000.0","45107000.0","70.8341881331828","0.0","1","observed","1","1","1","0"
"2019","41590","경기도","화성시","경기도 화성시","0.5391163993","0.4764887405","0.7666023122","0.6916454608","11.272007208376731","9.95479671198563","2.7081403049890724","168390000.0","45107000.0","2142.6502823392866","3.0","1","observed","1","1","1","0"
"2019","41610","경기도","광주시","경기도 광주시","1.083709483","1.0313060566","1.1566104232","1.089909303","14.463612592117173","11.02777410565628","2.8167078386844038","3648282000.0","117467000.0","1908.1894503644528","3.0","1","observed","1","1","1","0"
"2019","41630","경기도","양주시","경기도 양주시","0.5865795846","0.5280744235","0.0860740572","0.0179764262","11.131421582214966","10.621039700050444","0.0","156652000.0","94032000.0","2294.179185953983","0.0","1","observed","1","1","1","0"
"2019","41650","경기도","포천시","경기도 포천시","0.5809123813","0.5149929499","0.2935830639","0.2189685877","12.045203128504735","9.314643721033207","0.8020973174200708","1384147000.0","90215000.0","8128.670398484328","1.0","1","observed","1","1","1","0"
"2019","41670","경기도","여주시","경기도 여주시","0.5958818784","0.5338512676","0.5546781543","0.4815820845","11.665416154071405","9.983571933711678","1.758439110009327","242480000.0","45107000.0","2081.870864151668","1.0","1","observed","1","1","1","0"
"2019","41800","경기도","연천군","경기도 연천군","1.1256314581","1.0779761044","0.4438233475","0.3845775468","14.196006174722662","11.812413239037294","0.0","553330000.0","51027000.0","378.21379665028775","0.0","1","observed","1","1","1","0"
"2019","41820","경기도","가평군","경기도 가평군","0.3076499184","0.2324779144","0.2501628402","0.16760341","10.97793271501608","8.045621351871077","1.3260026299733514","846959000.0","45107000.0","14461.528634104574","4.0","1","observed","1","1","1","0"
"2019","41830","경기도","양평군","경기도 양평군","0.4075023868","0.3350643455","0.3283469588","0.2478899613","11.45176531391226","8.394659064017683","1.371500143409458","959449000.0","45107000.0","10199.71478015457","3.0","1","observed","1","1","1","0"
"2019","43111","충청북도","청주시 상당구","충청북도 청주시 상당구","","","","","","","2.19908299179374","","","3742.168912140501","3.0","0","city_district_granularity","0","0","1","0"
"2019","43112","충청북도","청주시 서원구","충청북도 청주시 서원구","","","","","","","4.414196914298405","","","245.0515906553315","2.0","0","city_district_granularity","0","0","1","0"
"2019","43113","충청북도","청주시 흥덕구","충청북도 청주시 흥덕구","","","","","","","5.386793533501188","","","229.8833210329101","5.0","0","city_district_granularity","0","0","1","0"
"2019","43114","충청북도","청주시 청원구","충청북도 청주시 청원구","","","","","","","3.669652639598743","","","523.0361645621886","2.0","0","city_district_granularity","0","0","1","0"
"2019","43130","충청북도","충주시","충청북도 충주시","0.4160896098","0.3459621144","0.6952838304","0.6146031033","11.223569217700069","8.792519844920898","2.7462935462330544","616042000.0","54170000.0","8227.766231707934","12.0","1","observed","1","1","1","0"
"2019","43150","충청북도","제천시","충청북도 제천시","0.0640643197","-0.018165132","0.3052725149","0.2159975451","9.872327513400801","7.125379187228672","2.1501929794303387","281077000.0","18010000.0","14499.410632856823","11.0","1","observed","1","1","1","0"
"2019","43720","충청북도","보은군","충청북도 보은군","-0.1141302575","-0.1879626169","0.1852305451","0.1017430385","7.306350854095437","8.855512032372156","2.1461533573803075","11828000.0","55710000.0","7945.021565993795","6.0","1","observed","1","1","1","0"
"2019","43730","충청북도","옥천군","충청북도 옥천군","0.2688989051","0.2030103933","-0.1246998173","-0.1987329273","9.453550005132666","9.743599767087247","0.0","44137000.0","58990000.0","3461.084989142923","0.0","1","observed","1","1","1","0"
"2019","43740","충청북도","영동군","충청북도 영동군","0.2320026727","0.1594373939","0.4007046022","0.3188366734","10.012767595290141","8.610302316912156","2.0906703197366467","220242660.0","54170000.0","9872.59214026753","7.0","1","observed","1","1","1","0"
"2019","43745","충청북도","증평군","충청북도 증평군","0.3630666388","0.3091050932","-0.0628058266","-0.1280031273","8.688957129304562","11.729699157640736","0.0","2662000.0","55700000.0","448.4510789032455","0.0","1","observed","1","1","1","0"
"2019","43750","충청북도","진천군","충청북도 진천군","0.3499258202","0.2795190503","0.7174080717","0.6360547766","10.711037674675604","8.832821773616686","2.9977586235166904","117767370.0","18000000.0","2625.9720702166314","5.0","1","observed","1","1","1","0"
"2019","43760","충청북도","괴산군","충청북도 괴산군","-0.1527525374","-0.2367133442","0.1364493226","0.0456584784","8.298541377278273","7.112789549013086","2.055950506441678","58950000.0","18000000.0","14675.103804458691","10.0","1","observed","1","1","1","0"
"2019","43770","충청북도","음성군","충청북도 음성군","0.447448676","0.3835901202","0.8479909451","0.7712199645","10.671278305401465","9.861050185789322","3.2493668424447164","121778000.0","54160000.0","2825.541113033934","7.0","1","observed","1","1","1","0"
"2019","43800","충청북도","단양군","충청북도 단양군","0.1643024087","0.0885943712","0.0221055778","-0.0603959291","9.85855948144181","8.145172438628427","0.8208431204074615","300536000.0","54160000.0","15718.142896565196","2.0","1","observed","1","1","1","0"
"2019","44131","충청남도","천안시 동남구","충청남도 천안시 동남구","","","","","","","2.880550851819455","","","2377.543308260854","4.0","0","city_district_granularity","0","0","1","0"
"2019","44133","충청남도","천안시 서북구","충청남도 천안시 서북구","","","","","","","0.0","","","175.33501711721496","0.0","0","city_district_granularity","0","0","1","0"
"2019","44150","충청남도","공주시","충청남도 공주시","0.2055029929","0.1292280688","0.4746489495","0.3895529957","10.273711864509808","7.98877988631147","2.4381700049824264","221661000.0","22554000.0","7653.9903926024035","8.0","1","observed","1","1","1","0"
"2019","44180","충청남도","보령시","충청남도 보령시","0.3832910063","0.3113967056","0.3511320789","0.2708201628","11.180510255811091","8.523890897131508","1.5195504097465728","803524170.0","56385000.0","11203.948179471963","4.0","1","observed","1","1","1","0"
"2019","44200","충청남도","아산시","충청남도 아산시","0.5168234795","0.4447086912","0.8751382927","0.7925958299","12.316517804637055","8.30357713535789","3.1752822937976655","681742000.0","12323000.0","3052.293388394725","7.0","1","observed","1","1","1","0"
"2019","44210","충청남도","서산시","충청남도 서산시","-0.7235756769","-0.8520390607","-0.6158770732","-0.7380376269","9.331376029209254","0.0","0.6274922460749682","129288000.0","0.0","11455.962398752716","1.0","1","observed","1","1","1","0"
"2019","44230","충청남도","논산시","충청남도 논산시","0.5171083006","0.4523166599","0.8749232878","0.7977025235","11.369906320710522","9.601127872219514","3.175415067576468","264514000.0","45108000.0","3051.870483159969","7.0","1","observed","1","1","1","0"
"2019","44250","충청남도","계룡시","충청남도 계룡시","0.353573576","0.2879069057","-0.0684153676","-0.1421352523","10.127041801961658","9.667994922567877","0.0","17847000.0","11277000.0","713.6154039255124","0.0","1","observed","1","1","1","0"
"2019","44270","충청남도","당진시","충청남도 당진시","0.1417709647","0.0664225718","0.3801656079","0.2959047953","9.625092924235554","8.239495490154798","2.2401333481171775","90171000.0","22554000.0","5956.2213296062455","5.0","1","observed","1","1","1","0"
"2019","44710","충청남도","금산군","충청남도 금산군","0.4787361839","0.4105924448","0.7149091679","0.6358986981","11.48605505740253","9.059089920791497","2.662947616510995","510878000.0","45108000.0","5247.969858106501","7.0","1","observed","1","1","1","0"
"2019","44760","충청남도","부여군","충청남도 부여군","0.4478122844","0.3749769611","0.6795495284","0.597154441","11.837552615387025","8.26953568041249","2.6055742834187936","772353000.0","21784000.0","5582.583103160097","7.0","1","observed","1","1","1","0"
"2019","44770","충청남도","서천군","충청남도 서천군","0.5108028419","0.4426784008","0.5279414577","0.4501081554","11.749495299536695","9.01898823463503","1.8705343910076702","692065000.0","45108000.0","5462.725027978422","3.0","1","observed","1","1","1","0"
"2019","44790","충청남도","청양군","충청남도 청양군","-0.4662980823","-0.5927913065","-0.0894615787","-0.2116154505","11.209772857044797","0.0","1.9798817918099505","591549000.0","0.0","8010.39828619605","5.0","1","observed","1","1","1","0"
"2019","44800","충청남도","홍성군","충청남도 홍성군","-0.8489990242","-0.9784228648","-0.2394177681","-0.3649419683","8.415653779836653","0.0","2.3767408957160288","27736000.0","0.0","6141.408460067389","6.0","1","observed","1","1","1","0"
"2019","44810","충청남도","예산군","충청남도 예산군","0.2402147459","0.1639071314","0.4055698222","0.3210016137","10.56582583795196","7.935873867058608","2.0875536014106872","219587000.0","15823000.0","5661.584119989491","4.0","1","observed","1","1","1","0"
"2019","44825","충청남도","태안군","충청남도 태안군","-0.4292775343","-0.5554872656","-0.4405964085","-0.5604834543","11.480061764556822","0.0","0.5504352063403257","1318325000.0","0.0","13623.83890554806","1.0","1","observed","1","1","1","0"
"2019","45111","전라북도","전주시 완산구","전라북도 전주시 완산구","","","","","","","0.0","","","409.1654591119113","0.0","0","city_district_granularity","0","0","1","0"
"2019","45113","전라북도","전주시 덕진구","전라북도 전주시 덕진구","","","","","","","0.0","","","110.8834911803561","0.0","0","city_district_granularity","0","0","1","0"
"2019","45130","전라북도","군산시","전라북도 군산시","-0.2384082817","-0.3631563898","0.1433221532","0.0224136102","12.87360790387053","0.0","2.289452507294822","879154123.0","0.0","2254.9102265247807","2.0","1","observed","1","1","1","0"
"2019","45140","전라북도","익산시","전라북도 익산시","0.4120587773","0.3474257088","0.4157081287","0.3404806902","10.478142018364657","9.771809841892065","1.6941158991817278","79988000.0","39469000.0","2251.3229684613457","1.0","1","observed","1","1","1","0"
"2019","45180","전라북도","정읍시","전라북도 정읍시","0.0850625641","0.0069624646","0.3595804284","0.2731282836","9.511369826306877","7.828756220583706","2.304632004845499","134808000.0","25051000.0","9977.284956948184","9.0","1","observed","1","1","1","0"
"2019","45190","전라북도","남원시","전라북도 남원시","-0.0253098862","-0.1071136475","0.1906480304","0.1018148015","9.075949944523565","7.322129437211787","1.9402772134173283","175983000.0","30448000.0","20131.930252455182","12.0","1","observed","1","1","1","0"
"2019","45210","전라북도","김제시","전라북도 김제시","0.4151163298","0.3493368419","-0.0274905908","-0.1011819615","10.652058787438943","9.564471349740385","0.0","100192000.0","33766000.0","2369.806933246794","0.0","1","observed","1","1","1","0"
"2019","45710","전라북도","완주군","전라북도 완주군","0.3528267867","0.2824569478","0.2228754824","0.1441894041","10.73031077539296","8.83543003523768","1.10901252496341","225070000.0","33832000.0","4922.801803117838","1.0","1","observed","1","1","1","0"
"2019","45720","전라북도","진안군","전라북도 진안군","0.1697609117","0.0979642068","0.3608194866","0.2793901006","9.396976982552253","8.830999296792285","2.0965433996171376","67531000.0","38342000.0","5603.817299287868","4.0","1","observed","1","1","1","0"
"2019","45730","전라북도","무주군","전라북도 무주군","-0.6924433697","-0.820668351","0.020701583","-0.1044989655","9.558674590836848","0.0","2.970620309682468","91868000.0","0.0","6485.079268680864","12.0","1","observed","1","1","1","0"
"2019","45740","전라북도","장수군","전라북도 장수군","0.0532266215","-0.0201025084","0.5606482821","0.4764246831","8.629093856443879","8.717560437333509","3.1511978816718753","35000000.0","38238000.0","6260.050966131462","14.0","1","observed","1","1","1","0"
"2019","45750","전라북도","임실군","전라북도 임실군","0.1803833317","0.1066045314","0.2990708347","0.2165861049","9.741923557061929","8.465280255462119","1.8343034199446953","161718121.0","45108000.0","9504.30940080018","5.0","1","observed","1","1","1","0"
"2019","45770","전라북도","순창군","전라북도 순창군","0.3831481677","0.3143959157","0.4390700314","0.3605727583","10.772161734263149","9.08097403442793","1.855182895541363","442009450.0","81455000.0","9271.505594998516","5.0","1","observed","1","1","1","0"
"2019","45790","전라북도","고창군","전라북도 고창군","0.1670526092","0.091116587","0.0924549433","0.0094290772","9.910911449128392","8.101032297670905","1.0814740989130835","206750000.0","33831000.0","10261.548919578408","2.0","1","observed","1","1","1","0"
"2019","45800","전라북도","부안군","전라북도 부안군","0.2681622597","0.196623825","-0.1248506849","-0.2029906394","10.179588709549881","8.743220637351461","0.0","189720000.0","45108000.0","7197.644415441628","0.0","1","observed","1","1","1","0"
"2019","46110","전라남도","목포시","전라남도 목포시","0.300776276","0.2370459508","0.7050759183","0.628375705","9.438251495681511","10.082846544337865","3.0766871210233","6071000.0","11567000.0","483.4084851141503","1.0","1","observed","1","1","1","0"
"2019","46130","전라남도","여수시","전라남도 여수시","0.3199535502","0.250882501","0.4642680556","0.3850690017","10.289376235847733","9.110241181480964","2.1108225589438794","324381000.0","99754000.0","11026.834332748904","8.0","1","observed","1","1","1","0"
"2019","46150","전라남도","순천시","전라남도 순천시","0.2776746833","0.2061426613","0.5882745867","0.5064047166","10.257647867774244","8.7314465979789","2.688978285346967","457088000.0","99340000.0","16038.922630022427","22.0","1","observed","1","1","1","0"
