"연도","시군구코드","시도","시군구","시군구_전체명","메인지수A_예산기반_pooled","메인지수A_예산기반_연도별표준화","확장지수B_예산법인_pooled","확장지수B_예산법인_연도별표준화","핵심_소나무림면적당_총대응예산_log","핵심_소나무림면적당_예찰예산_log","확장_소나무림1만ha당_방제법인수_log","보조_소나무림면적당_이동단속예산_log","보조_예찰예산비중","보조_이동단속예산비중","보조_반출금지구역_지정여부","보조_반출금지구역_면적비율","원자료_총대응예산_원","원자료_예찰예산_원","원자료_이동단속예산_원","원자료_포함대응예산_원","원자료_직접대응예산_원","원자료_광의대응예산_원","소나무림면적_ha","활동방제법인수","소나무림1만ha당_방제법인수","반출금지구역_면적_ha","예산관측여부","예산결측사유","소나무림면적_관측여부","소나무림면적_양수여부","예산기반지수_사용가능여부","확장지수_사용가능여부","분석단위_매칭여부","법인자료_관측여부","법인자료_연도완전여부","법인자료_최신성주의플래그","법인자료_기준일","법인자료_지역매칭여부","반출금지구역_이력완전여부","반출금지구역_날짜품질플래그","반출금지구역_지역매칭여부"
"2020","29170","광주광역시","북구","광주광역시 북구","-0.5203611552","-0.6280095047","-0.6457959976","-0.7611261544","10.815055607288532","0.0","0.0","0.0","0.0","0.0","0.0","0.0","63377000.0","0.0","0.0","63377000.0","0.0","63377000.0","1273.56593173623","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","29200","광주광역시","광산구","광주광역시 광산구","0.2966459819","0.2367109033","-0.106288121","-0.1846458825","9.604732953520816","9.813900786621618","0.0","0.0","0.552105282","0.0","1.0","5.080323975574896","37199000.0","45854000.0","0.0","83053000.0","23646000.0","37199000.0","2507.7140869856285","0.0","0.0","12740.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","30110","대전광역시","동구","대전광역시 동구","0.2501208332","0.1909177247","-0.1372831827","-0.2151746682","9.085316841274018","10.059727415557857","0.0","10.141657346688726","0.406046598","0.4407162402699184","0.0","0.0","5768000.0","15284000.0","16589000.0","37641000.0","18068000.0","22357000.0","653.689482043021","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","30140","대전광역시","중구","대전광역시 중구","-0.4480479082","-0.5551962617","-0.5977502132","-0.7125839924","11.343018308443385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30945000.0","0.0","0.0","30945000.0","0.0","30945000.0","366.7628803788808","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","30170","대전광역시","서구","대전광역시 서구","0.4319793577","0.3751378496","-0.0165413946","-0.0923612516","10.224724656878974","10.317339626222074","0.0","10.399270321425131","0.333675363","0.3621657024342321","0.0","0.0","13932000.0","15284000.0","16589000.0","45805000.0","18068000.0","30521000.0","505.2283558195524","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","30200","대전광역시","유성구","대전광역시 유성구","0.4643932492","0.4048564504","0.0052253002","-0.072548851","10.959374304246822","9.636219301652497","0.0","0.0","0.210285903","0.0","1.0","6.951058470741854","57398000.0","15284000.0","0.0","72682000.0","20000000.0","57398000.0","998.4090954221718","0.0","0.0","6940.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","30230","대전광역시","대덕구","대전광역시 대덕구","0.8037090821","0.7553166039","0.2299760795","0.1610912513","11.935938326482656","11.688902217957768","0.0","11.770774571495354","0.297128638","0.3224790528587258","0.0","0.0","19567000.0","15284000.0","16588000.0","51439000.0","19053000.0","36155000.0","128.17842723143983","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","31110","울산광역시","중구","울산광역시 중구","0.9024375597","0.8517566734","0.9935254671","0.9138832996","13.16356237347968","10.99573463779641","2.654423728532664","10.911670882207497","0.093819363","0.0862548288904154","1.0","4.892856016082218","394217270.0","45108000.0","41471000.0","480796270.0","224687270.0","435688270.0","756.6133129264339","1.0","13.216790967266931","3702.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","31140","울산광역시","남구","울산광역시 남구","0.8542127583","0.8056504575","0.263572307","0.1946471537","12.393202985278975","11.56781081233078","0.0","0.0","0.304619125","0.0","1.0","17.100962290619904","102972000.0","45108000.0","0.0","148080000.0","74975000.0","102972000.0","426.9935150962376","0.0","0.0","7302.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","31170","울산광역시","동구","울산광역시 동구","-0.2406930351","-0.3464076732","-0.4599811606","-0.5733916001","12.85692680232927","0.0","0.0","10.758964949301935","0.0","0.1092932609824297","1.0","3.8550387218694464","337976000.0","0.0","41471000.0","379447000.0","243473000.0","334339000.0","881.4438051486518","0.0","0.0","3398.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","31200","울산광역시","북구","울산광역시 북구","-0.1973654593","-0.3027805172","-0.431193802","-0.5443068294","13.173263641530085","0.0","0.0","10.170109434861093","0.0","0.0472819402699143","1.0","3.2222671864433656","1671258431.0","0.0","82942000.0","1754200431.0","1613978431.0","1663984431.0","3176.645326950111","0.0","0.0","10236.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","31710","울산광역시","울주군","울산광역시 울주군","-0.3285767761","-0.4348990695","0.1657945526","0.0427401849","12.21528313111233","0.0","2.602867204245338","9.29809823063825","0.0","0.0513063430907661","1.0","4.793682109472483","3067525860.0","0.0","165895000.0","3233420860.0","2761962860.0","2857162860.0","15197.086151383684","19.0","12.502396716537707","72850.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","36110","세종특별자치시","세종시","세종특별자치시","","","","","","","0.0","","","","1.0","11.707628664411677","","","","","","","1192.393472679509","0.0","0.0","13960.1","0","metropolitan_headquarters","1","1","0","0","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41111","경기도","수원시 장안구","경기도 수원시 장안구","","","","","","","0.0","","","","0.0","0.0","","","","","","","85.05865042808178","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41113","경기도","수원시 권선구","경기도 수원시 권선구","","","","","","","0.0","","","","0.0","0.0","","","","","","","170.43992340554186","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41115","경기도","수원시 팔달구","경기도 수원시 팔달구","","","","","","","0.0","","","","0.0","0.0","","","","","","","25.619779523619485","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41117","경기도","수원시 영통구","경기도 수원시 영통구","","","","","","","0.0","","","","0.0","0.0","","","","","","","23.33984101400128","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41131","경기도","성남시 수정구","경기도 성남시 수정구","","","","","","","0.0","","","","1.0","196.83577860768258","","","","","","","69.33698790199168","0.0","0.0","13648.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41133","경기도","성남시 중원구","경기도 성남시 중원구","","","","","","","5.6497029887923595","","","","0.0","0.0","","","","","","","35.30985662800179","1.0","283.2070406105726","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41135","경기도","성남시 분당구","경기도 성남시 분당구","","","","","","","0.0","","","","0.0","0.0","","","","","","","85.3753791350048","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41150","경기도","의정부시","경기도 의정부시","1.0639680118","1.0193902807","0.4027360946","0.3371403692","13.492342138478854","12.159072079518515","0.0","0.0","0.208618336","0.0","0.0","0.0","201777000.0","53191000.0","0.0","254968000.0","0.0","201777000.0","278.75490754903177","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41171","경기도","안양시 만안구","경기도 안양시 만안구","","","","","","","0.0","","","","0.0","0.0","","","","","","","290.4824929770212","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41173","경기도","안양시 동안구","경기도 안양시 동안구","","","","","","","0.0","","","","0.0","0.0","","","","","","","126.58462253451908","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41190","경기도","부천시","경기도 부천시","-2.0016623643","-2.1195528859","-1.6299902017","-1.7554884085","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.07376757388423","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41210","경기도","광명시","경기도 광명시","-2.0016623643","-2.1195528859","-1.6299902017","-1.7554884085","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.751851686935886","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41220","경기도","평택시","경기도 평택시","0.8620632213","0.8109496636","0.2689939831","0.1981799578","12.89497321531007","10.959919402944845","0.0","0.0","0.126190614","0.0","1.0","15.712125808762016","317510000.0","45853000.0","0.0","363363000.0","147337000.0","317510000.0","797.155022334108","0.0","0.0","12525.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41250","경기도","동두천시","경기도 동두천시","-0.1075419752","-0.212335966","-0.3715140071","-0.4840104619","13.829069475382447","0.0","0.0","0.0","0.0","0.0","1.0","15.77048846675116","614855930.0","0.0","0.0","614855930.0","327459930.0","614855930.0","606.5760119078079","0.0","0.0","9566.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41271","경기도","안산시 상록구","경기도 안산시 상록구","","","","","","","5.0311828283386655","","","","0.0","0.0","","","","","","","65.74016284349608","1.0","152.11401322212174","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41273","경기도","안산시 단원구","경기도 안산시 단원구","","","","","","","3.2751258344723455","","","","0.0","0.0","","","","","","","785.9610641501805","2.0","25.446553159252204","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41281","경기도","고양시 덕양구","경기도 고양시 덕양구","","","","","","","0.0","","","","0.0","0.0","","","","","","","370.53883386907233","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41285","경기도","고양시 일산동구","경기도 고양시 일산동구","","","","","","","0.0","","","","0.0","0.0","","","","","","","41.36806591457648","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41287","경기도","고양시 일산서구","경기도 고양시 일산서구","","","","","","","0.0","","","","0.0","0.0","","","","","","","0.7017427118900311","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41290","경기도","과천시","경기도 과천시","0.9096664109","0.8642286351","1.2988646521","1.2191674985","12.330494756297854","12.207330335805498","3.7993541065834466","0.0","0.469247616","0.0","1.0","2.2010850093808556","51863000.0","45853000.0","0.0","97716000.0","0.0","51863000.0","228.97798033787456","1.0","43.67232161469951","504.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41310","경기도","구리시","경기도 구리시","0.9345872254","0.8909250745","0.3166310246","0.2514968983","12.238948843075947","12.58139566813207","0.0","0.0","0.584785104","0.0","0.0","0.0","32557000.0","45853000.0","0.0","78410000.0","0.0","32557000.0","157.52102674362388","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41360","경기도","남양주시","경기도 남양주시","-0.2174349664","-0.3229887911","0.0625680596","-0.0573835684","13.026735147056074","0.0","1.9292143903842143","10.102507557704529","0.0","0.0509669439312002","1.0","10.32500662028769","1544501000.0","0.0","82946000.0","1627447000.0","1605490000.0","1627447000.0","3398.9905566784173","2.0","5.884099901573284","35094.6","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41370","경기도","오산시","경기도 오산시","-0.0706992754","-0.1752385243","-0.3470352775","-0.4592788342","14.09805990442886","0.0","0.0","0.0","0.0","0.0","0.0","0.0","202458000.0","0.0","0.0","202458000.0","0.0","202458000.0","152.6249897117882","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41390","경기도","시흥시","경기도 시흥시","1.0942229349","1.0519117007","0.4226753806","0.3588213159","13.362298963704017","12.639056773518101","0.0","0.0","0.326679063","0.0","0.0","0.0","94508000.0","45853000.0","0.0","140361000.0","0.0","94508000.0","148.69506341349708","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41410","경기도","군포시","경기도 군포시","1.3045704825","1.2677762782","0.5621120148","0.5027310342","14.205053411901266","13.586897010841454","0.0","0.0","0.350200733","0.0","0.0","0.0","82223000.0","44313000.0","0.0","126536000.0","0.0","82223000.0","55.69514009589484","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41430","경기도","의왕시","경기도 의왕시","1.0047211795","0.9620370428","0.3631899264","0.2989048772","12.666889519594866","12.69643645331749","0.0","0.0","0.507386219","0.0","1.0","15.611475184701947","44518000.0","45853000.0","0.0","90371000.0","37361000.0","44518000.0","140.40313129075045","0.0","0.0","2191.9","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41450","경기도","하남시","경기도 하남시","1.2054748756","1.1643911344","0.4965563131","0.4338076049","14.09638440363149","12.745972918290217","0.0","0.0","0.205802754","0.0","1.0","45.18992294860919","232124000.0","60151000.0","0.0","292275000.0","166056000.0","232124000.0","175.28244093285812","0.0","0.0","7921.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41461","경기도","용인시 처인구","경기도 용인시 처인구","","","","","","","3.3222001014368248","","","","1.0","25.78335644204332","","","","","","","1871.168329400662","5.0","26.721273128866535","48245.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41463","경기도","용인시 기흥구","경기도 용인시 기흥구","","","","","","","3.6555712906797972","","","","0.0","0.0","","","","","","","265.3250570898551","1.0","37.68961782080535","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41465","경기도","용인시 수지구","경기도 용인시 수지구","","","","","","","0.0","","","","0.0","0.0","","","","","","","64.75556915074613","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41480","경기도","파주시","경기도 파주시","0.855620606","0.8052734724","0.2646493979","0.1943958303","12.709599719309933","11.149124852837408","0.0","0.0","0.173576887","0.0","1.0","18.528357971230932","220512000.0","46315000.0","0.0","266827000.0","106010000.0","220512000.0","666.3839299289901","0.0","0.0","12347.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41500","경기도","이천시","경기도 이천시","0.8787541039","0.8292400685","1.2253110523","1.1432262849","12.763673037695938","11.306174885069874","3.5965013710831366","0.0","0.188848829","0.0","1.0","18.08842165286472","196949670.0","45853000.0","0.0","242802670.0","139014670.0","196949670.0","563.8501907868078","2.0","35.47041452995094","10199.16","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41550","경기도","안성시","경기도 안성시","0.5181322539","0.4533887536","0.7423535993","0.6515261341","12.303268931437767","8.334767206575311","2.666843632515394","0.0","0.018546797","0.0","1.0","8.788272502695476","493668910.0","9329000.0","0.0","502997910.0","459149910.0","493668910.0","2239.731414104747","3.0","13.394463198164962","19683.37","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41570","경기도","김포시","경기도 김포시","1.2008108388","1.1612692375","0.4933331568","0.4317263404","13.793772214886122","13.11328956712581","0.0","0.0","0.336153367","0.0","0.0","0.0","90552000.0","45853000.0","0.0","136405000.0","0.0","90552000.0","92.54209632369115","0.0","0.0","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","41590","경기도","화성시","경기도 화성시","0.6835397622","0.6275545935","0.8970381442","0.8124240228","12.212007019204352","10.111322894334528","2.839515786728654","0.0","0.109026883","0.0","1.0","6.1123429675434044","374713000.0","45853000.0","0.0","420566000.0","324853000.0","374713000.0","1862.488747841874","3.0","16.10747986250224","11384.17","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41610","경기도","광주시","경기도 광주시","1.0528158766","1.003406782","1.1475841261","1.0684314753","14.221902405795552","11.049868911946334","2.860486456551069","10.033017595525301","0.039654166","0.0143437838241719","1.0","23.5016252149165","2734768000.0","114635000.0","41466000.0","2890869000.0","2679942000.0","2776234000.0","1821.49105044998","3.0","16.470023277132665","42808.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41630","경기도","양주시","경기도 양주시","0.6406663194","0.5861236203","0.1220451326","0.0482959289","11.602361911376176","10.517023582807033","0.0","9.807510656669871","0.224599771","0.1104738818891345","1.0","7.33398135100118","249620000.0","84317000.0","41473000.0","375410000.0","190269000.0","291093000.0","2282.6619265557097","0.0","0.0","16741.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41650","경기도","포천시","경기도 포천시","-0.4023244111","-0.5091566183","-0.3677327098","-0.4848906774","11.676847890255873","0.0","0.7595106292766428","8.45902034088465","0.0","0.038492791824934","1.0","7.512314374708926","1035949500.0","0.0","41473000.0","1077422500.0","1039931500.0","1077422500.0","8793.295475278816","1.0","1.137230066715451","66058.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41670","경기도","여주시","경기도 여주시","0.6241735888","0.5674464297","0.7400795592","0.6563639509","11.83512143138084","10.033978083953143","2.3923381603244134","9.933584704268982","0.125608139","0.113609717078302","1.0","6.152266562747622","277722000.0","45853000.0","41473000.0","365048000.0","296768000.0","319195000.0","2012.2665157198671","2.0","9.939041296845915","12380.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41800","경기도","연천군","경기도 연천군","-0.1201767411","-0.2250580925","-0.3799086963","-0.4924918796","13.736822405934523","0.0","0.0","10.9101035474222","0.0","0.0558963936158455","1.0","32.067595490581084","700489000.0","0.0","41473000.0","741962000.0","608117000.0","741962000.0","757.8366768140754","0.0","0.0","24302.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41820","경기도","가평군","경기도 가평군","0.3393849704","0.2724024232","0.2787428702","0.1904983983","11.169340766777813","8.100728706930628","1.354587372094965","8.000362725880176","0.04269358","0.0386153760593215","1.0","5.302620336169986","986676230.0","45853000.0","41473000.0","1074002230.0","957762230.0","1028149230.0","13912.26135818054","4.0","2.8751616268680595","73771.44","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","41830","경기도","양평군","경기도 양평군","0.4519075112","0.3879127052","0.362285848","0.2763430452","11.613937681663298","8.61627428755319","1.3886604161436327","8.333606629369188","0.045880326","0.0345811785934057","1.0","7.400500702663631","1102797000.0","55024000.0","41473000.0","1199294000.0","1050251000.0","1144270000.0","9968.514694343256","3.0","3.009475425363403","73772.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","43111","충청북도","청주시 상당구","충청북도 청주시 상당구","","","","","","","2.4906241946294836","","","","1.0","2.6407406429947846","","","","","","","3613.758899540233","4.0","11.068807054363553","9543.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","full_date","1"
"2020","43112","충청북도","청주시 서원구","충청북도 청주시 서원구","","","","","","","4.476216198020199","","","","0.0","0.0","","","","","","","230.14578093534456","2.0","86.90144098543632","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43113","충청북도","청주시 흥덕구","충청북도 청주시 흥덕구","","","","","","","5.416303931714247","","","","0.0","0.0","","","","","","","223.1686568895516","5.0","224.04579880025668","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43114","충청북도","청주시 청원구","충청북도 청주시 청원구","","","","","","","4.016479776358873","","","","0.0","0.0","","","","","","","550.4044811024319","3.0","54.505370195953965","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43130","충청북도","충주시","충청북도 충주시","0.4360189901","0.3728879697","0.7290929847","0.6387795444","11.331850242285027","8.843432675581257","2.8246080777734868","0.0","0.076664782","0.0","0.0","0.0","684148000.0","56805000.0","0.0","740953000.0","20016000.0","704164000.0","8199.648523044925","13.0","15.854338101765942","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43150","충청북도","제천시","충청북도 제천시","0.1553774017","0.0833792974","0.3430928722","0.2483322952","10.46442097160504","7.227395253836712","2.063396268897105","7.550216153057529","0.035897666","0.0495852650268568","1.0","1.7587623489947022","509921000.0","20016000.0","27648000.0","557585000.0","47664000.0","557585000.0","14550.40245467359","10.0","6.8726621350518045","25590.7","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","43720","충청북도","보은군","충청북도 보은군","0.0235381827","-0.0421240064","0.2385899325","0.1485441578","8.265576060259432","8.91828948121906","2.001250371183705","0.0","0.657649433","0.0","0.0","0.0","30373000.0","58346000.0","0.0","88719000.0","20017000.0","50390000.0","7814.574598259538","5.0","6.398300940288676","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43730","충청북도","옥천군","충청북도 옥천군","0.3622167774","0.3028196897","0.5392936375","0.4534938576","10.069035128109011","9.833641942044872","2.2903546306210556","9.009859391341765","0.369800714","0.1622459039481714","1.0","1.3196321702700569","79743000.0","63017000.0","27648000.0","170408000.0","80736000.0","170408000.0","3378.971883572288","3.0","8.878440257479639","4459.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43740","충청북도","영동군","충청북도 영동군","0.2536700567","0.1884642892","0.4141020272","0.324492232","10.139351975493122","8.653536586453923","2.0869267132224465","7.933668202959055","0.169322484","0.0824137828251214","1.0","1.4134372643012771","251035000.0","56806000.0","27649000.0","335490000.0","54494000.0","298701000.0","9914.865239475444","7.0","7.060106043731102","14014.039999999999","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43745","충청북도","증평군","충청북도 증평군","0.5077859569","0.4582413319","0.8914610011","0.8098714574","9.622897044570731","11.897468989760345","3.2648526090100853","0.0","0.906754111","0.0","0.0","0.0","6000000.0","58346000.0","0.0","64346000.0","20017000.0","26017000.0","397.19970138900186","1.0","25.176252562703695","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43750","충청북도","진천군","충청북도 진천군","0.368496227","0.3080964946","0.7376183996","0.6485172834","10.293319502616702","9.589587665923899","3.0286812459340866","9.294469998078148","0.265549367","0.1976819842557968","1.0","0.7801104557236953","75073000.0","37140000.0","27648000.0","139861000.0","68042000.0","101532000.0","2541.9477273386938","5.0","19.66995601925606","1983.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","43760","충청북도","괴산군","충청북도 괴산군","-0.1653464578","-0.2395147963","0.1545522164","0.0573009252","8.114722892133292","7.238442168165228","2.156817356773323","0.0","0.293862032","0.0","0.0","0.0","48100000.0","20017000.0","0.0","68117000.0","20017000.0","68117000.0","14391.153990482631","11.0","7.643584390296067","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43770","충청북도","음성군","충청북도 음성군","0.472041605","0.4138617857","0.8723252745","0.7841838075","10.79276204925447","9.940474783199496","3.27988363244622","0.0","0.298947479","0.0","0.0","0.0","133214000.0","56806000.0","0.0","190020000.0","20017000.0","153231000.0","2737.29617381496","7.0","25.57268032214477","0.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","43800","충청북도","단양군","충청북도 단양군","0.3446675819","0.2781104667","0.2065673568","0.1196488358","11.141569584027469","8.19146347353892","1.066764296960746","7.47166700658644","0.048544378","0.0236269929506993","1.0","0.9091016771131623","1085733000.0","56806000.0","27648000.0","1170187000.0","232186000.0","1133398000.0","15740.087561425558","3.0","1.905961442903367","14309.34","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","44131","충청남도","천안시 동남구","충청남도 천안시 동남구","","","","","","","2.6318447903661304","","","","1.0","5.435200014486956","","","","","","","2325.6917806718807","3.0","12.89938772167529","12640.6","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","full_date","1"
"2020","44133","충청남도","천안시 서북구","충청남도 천안시 서북구","","","","","","","0.0","","","","0.0","0.0","","","","","","","436.4870181585085","0.0","0.0","0.0","0","city_district_granularity","1","1","0","0","0","1","1","0","2022-05-12","1","1","no_designation","1"
"2020","44150","충청남도","공주시","충청남도 공주시","0.2438202389","0.1757109897","0.5956685825","0.501394277","10.551097700246176","7.99202185162822","2.8017304577933855","0.0","0.071798325","0.0","1.0","0.39920670689144966","296398000.0","22927000.0","0.0","319325000.0","100786000.0","296398000.0","7755.380725208731","12.0","15.473128174087195","3096.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","44180","충청남도","보령시","충청남도 보령시","0.422834524","0.3585091835","0.3868249022","0.3000065875","11.423767036099742","8.58605747315059","1.5554668464519747","9.020068296880648","0.050960226","0.0786589971906929","1.0","1.919195749824039","978986150.0","57319000.0","88474000.0","1124779150.0","214062480.0","1067460150.0","10702.92074265134","4.0","3.7372975995794535","20541.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","44200","충청남도","아산시","충청남도 아산시","0.4644676333","0.3990700527","0.8005777322","0.7079306247","11.959739606931265","8.268734957537824","3.0239171633191435","0.0","0.024333788","0.0","1.0","0.4759189144131704","479257000.0","11953000.0","0.0","491210000.0","0.0","479257000.0","3065.6482770789075","6.0","19.571716836730793","1459.0","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","44210","충청남도","서산시","충청남도 서산시","-0.5630060506","-0.67094926","-0.4988871911","-0.6168257528","10.50370305319999","0.0","0.6666988640622963","0.0","0.0","0.0","1.0","0.5989317248052277","384568000.0","0.0","0.0","384568000.0","328618000.0","384568000.0","10550.785236923291","1.0","0.9477967540277689","6319.2","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
"2020","44230","충청남도","논산시","충청남도 논산시","0.5323700598","0.4731133115","0.8399644736","0.7520819469","11.488080253535504","9.59189974457633","3.0038273571990675","0.0","0.13053479","0.0","1.0","0.9334210116797891","305424000.0","45854000.0","0.0","351278000.0","288423000.0","305424000.0","3131.105860516684","6.0","19.162558748524397","2922.64","1","observed","1","1","1","1","1","1","1","0","2022-05-12","1","1","full_date","1"
