year,sigungu_cd,sigungu_nm,sido,sigungu_full_nm,log_resource_budget_per_pine_ha,log_surveillance_budget_per_pine_ha,log_movement_budget_per_pine_ha,resource_local_budget,surveillance_local_budget,movement_local_budget,included_local_budget,surveillance_share,movement_share_included_budget,prev_infected_sites,current_infected_sites,recurrent_sites_300m,recurrence_rate_300m,pine_area_ha_2024,pine_area_positive,pine_area_observed,budget_observed,budget_missing_reason
2020,11560,영등포구,서울특별시,서울특별시 영등포구,,,,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0,1,1,observed
2020,11590,동작구,서울특별시,서울특별시 동작구,14.553204375463904,13.469518028466709,0.0,34515000.0,11678000.0,0.0,46193000.0,0.252808867,0.0,0.0,0,0.0,,16.50561577,1,1,1,observed
2020,11620,관악구,서울특별시,서울특별시 관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,307.4659134,1,1,1,observed
2020,11650,서초구,서울특별시,서울특별시 서초구,15.597400772249088,12.672502895667265,0.0,440339000.0,23633000.0,0.0,463972000.0,0.050936263,0.0,0.0,0,0.0,,74.11773474,1,1,1,observed
2020,11680,강남구,서울특별시,서울특별시 강남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,14.61743933,1,1,1,observed
2020,11710,송파구,서울특별시,서울특별시 송파구,15.085949572334815,14.67135552752568,13.513422664281617,51224000.0,33839000.0,10630000.0,95693000.0,0.353620432,0.1110844053379035,0.0,0,0.0,,14.37900906,1,1,1,observed
2020,11740,강동구,서울특별시,서울특별시 강동구,15.15526196080514,0.0,12.98133354435538,93476000.0,0.0,10631000.0,104107000.0,0.0,0.1021160920975534,0.0,0,0.0,,24.48237762,1,1,1,observed
2020,26110,중구,부산광역시,부산광역시 중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,1.906190097,1,1,1,observed
2020,26140,서구,부산광역시,부산광역시 서구,11.526105692897344,12.712900124054675,0.0,17492000.0,57314000.0,0.0,74806000.0,0.766168489,0.0,0.0,6,0.0,,172.6313452,1,1,1,observed
2020,26170,동구,부산광역시,부산광역시 동구,10.893615573932768,12.811407326651212,0.0,6511000.0,44314000.0,0.0,50825000.0,0.871893753,0.0,0.0,0,0.0,,120.9535533,1,1,1,observed
2020,26200,영도구,부산광역시,부산광역시 영도구,11.703877433227015,12.517331873071104,0.0,35808000.0,80772000.0,0.0,116580000.0,0.692846114,0.0,130.0,54,17.0,0.1307692307692307,295.8382103,1,1,1,observed
2020,26230,부산진구,부산광역시,부산광역시 부산진구,10.601093110495125,11.724930847743332,0.0,15882000.0,48864000.0,0.0,64746000.0,0.754702993,0.0,13.0,13,6.0,0.4615384615384615,395.2935799,1,1,1,observed
2020,26260,동래구,부산광역시,부산광역시 동래구,10.514361613903018,12.008973593814682,0.0,9941000.0,44314000.0,0.0,54255000.0,0.816772648,0.0,0.0,0,0.0,,269.8439172,1,1,1,observed
2020,26290,남구,부산광역시,부산광역시 남구,10.604632790691458,12.048561399570612,0.0,16277000.0,68972000.0,0.0,85249000.0,0.809065209,0.0,4.0,0,0.0,0.0,403.693383,1,1,1,observed
2020,26320,북구,부산광역시,부산광역시 북구,9.717998465009282,11.581490323272604,0.0,13981000.0,90129000.0,0.0,104110000.0,0.865709346,0.0,0.0,12,0.0,,841.5719819,1,1,1,observed
2020,26350,해운대구,부산광역시,부산광역시 해운대구,10.252313455991922,10.920471867117952,0.0,46204000.0,90129000.0,0.0,136333000.0,0.661094526,0.0,2.0,13,2.0,1.0,1629.940439,1,1,1,observed
2020,26380,사하구,부산광역시,부산광역시 사하구,12.258409894682275,0.0,0.0,105333000.0,0.0,0.0,105333000.0,0.0,0.0,5.0,1,0.0,0.0,499.8120705,1,1,1,observed
2020,26410,금정구,부산광역시,부산광역시 금정구,11.026750306402356,11.215688670393826,10.037392296268951,111545000.0,134743000.0,41473000.0,287761000.0,0.468246218,0.1441230743568447,19.0,13,0.0,0.0,1813.845778,1,1,1,observed
2020,26440,강서구,부산광역시,부산광역시 강서구,9.282592227467791,10.719489519653107,10.916351034655184,16189000.0,68122000.0,82944000.0,167255000.0,0.407294251,0.4959134256076051,39.0,46,21.0,0.5384615384615384,1506.197231,1,1,1,observed
2020,26470,연제구,부산광역시,부산광역시 연제구,0.0,13.16315164802794,0.0,0.0,45814000.0,0.0,45814000.0,1.0,0.0,0.0,0,0.0,,87.9660154,1,1,1,observed
2020,26500,수영구,부산광역시,부산광역시 수영구,13.168053754384228,0.0,0.0,46605000.0,0.0,0.0,46605000.0,0.0,0.0,0.0,0,0.0,,89.04719818,1,1,1,observed
2020,26530,사상구,부산광역시,부산광역시 사상구,9.804541613311278,11.542814966893538,0.0,9602000.0,54614000.0,0.0,64216000.0,0.850473402,0.0,0.0,185,0.0,,530.0628353,1,1,1,observed
2020,26710,기장군,부산광역시,부산광역시 기장군,11.400266563771762,0.0,10.212312169634934,449277000.0,0.0,136956000.0,586233000.0,0.0,0.2336204205495084,4399.0,1355,1362.0,0.3096158217776767,5028.589523,1,1,1,observed
2020,27110,중구,대구광역시,대구광역시 중구,,,,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0,1,1,observed
2020,27140,동구,대구광역시,대구광역시 동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,258,5.0,0.625,4979.121459,1,1,1,observed
2020,27170,서구,대구광역시,대구광역시 서구,12.470113245699991,13.552361180666349,0.0,8524000.0,25157000.0,0.0,33681000.0,0.746919628,0.0,20.0,0,0.0,0.0,32.72982907,1,1,1,observed
2020,27200,남구,대구광역시,대구광역시 남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,0.0,,291.1508904,1,1,1,observed
2020,27230,북구,대구광역시,대구광역시 북구,11.852981990346985,9.890949194322332,0.0,320525000.0,45055000.0,0.0,365580000.0,0.123242519,0.0,733.0,1031,696.0,0.9495225102319236,2281.289111,1,1,1,observed
2020,27260,수성구,대구광역시,대구광역시 수성구,10.124088973372972,9.944478638519616,0.0,27115000.0,22657000.0,0.0,49772000.0,0.455215784,0.0,3.0,1,0.0,0.0,1087.404309,1,1,1,observed
2020,27290,달서구,대구광역시,대구광역시 달서구,10.415649572127297,10.658022077847756,0.0,26867000.0,34236000.0,0.0,61103000.0,0.560299822,0.0,11.0,153,0.0,0.0,804.9576875,1,1,1,observed
2020,27710,달성군,대구광역시,대구광역시 달성군,11.956968076852762,8.688122804048382,0.0,1482355938.0,56395000.0,0.0,1538750938.0,0.036649856,0.0,138.0,6668,125.0,0.9057971014492754,9508.456565,1,1,1,observed
2020,27720,군위군,대구광역시,대구광역시 군위군,,,,,,,,,,1.0,1391,0.0,0.0,18006.95954,1,1,0,administrative_history
2020,28110,중구,인천광역시,인천광역시 중구,11.045860841732155,0.0,0.0,57290000.0,0.0,0.0,57290000.0,0.0,0.0,0.0,0,0.0,,913.9645251,1,1,1,observed
2020,28140,동구,인천광역시,인천광역시 동구,,,,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0,1,1,observed
2020,28177,미추홀구,인천광역시,인천광역시 미추홀구,15.600645372710332,0.0,0.0,105567000.0,0.0,0.0,105567000.0,0.0,0.0,0.0,0,0.0,,17.71144738,1,1,1,observed
2020,28185,연수구,인천광역시,인천광역시 연수구,14.186127525833475,0.0,0.0,55782000.0,0.0,0.0,55782000.0,0.0,0.0,0.0,0,0.0,,38.50680424,1,1,1,observed
2020,28200,남동구,인천광역시,인천광역시 남동구,13.545750399231288,12.858619864470818,12.75817620433974,45579000.0,22927000.0,20736000.0,89242000.0,0.256908182,0.2323569619685798,0.0,0,0.0,,59.69262942,1,1,1,observed
2020,28237,부평구,인천광역시,인천광역시 부평구,13.831487962730211,0.0,0.0,35352000.0,0.0,0.0,35352000.0,0.0,0.0,0.0,0,0.0,,34.79168939,1,1,1,observed
2020,28245,계양구,인천광역시,인천광역시 계양구,14.192618753059254,0.0,0.0,49741000.0,0.0,0.0,49741000.0,0.0,0.0,0.0,0,0.0,,34.11448362,1,1,1,observed
2020,28260,서구,인천광역시,인천광역시 서구,14.11729199039896,12.92198570420696,12.821542027334608,75764000.0,22927000.0,20736000.0,119427000.0,0.191975014,0.173629078851516,0.0,0,0.0,,56.02749502,1,1,1,observed
2020,28710,강화군,인천광역시,인천광역시 강화군,14.189552349310162,11.51496038311918,11.414517501986277,332592000.0,22927000.0,20736000.0,376255000.0,0.060934738,0.0551115599792693,0.0,0,0.0,,228.8062122,1,1,1,observed
2020,28720,옹진군,인천광역시,인천광역시 옹진군,10.211098345069354,8.355904082790433,0.0,146600000.0,22927000.0,0.0,169527000.0,0.135240994,0.0,0.0,0,0.0,,5389.22443,1,1,1,observed
2020,29110,동구,광주광역시,광주광역시 동구,9.192948380892352,0.0,0.0,7698000.0,0.0,0.0,7698000.0,0.0,0.0,0.0,0,0.0,,783.3851706,1,1,1,observed
2020,29140,서구,광주광역시,광주광역시 서구,12.826047369436052,0.0,0.0,45807000.0,0.0,0.0,45807000.0,0.0,0.0,9.0,12,4.0,0.4444444444444444,123.2115499,1,1,1,observed
2020,29155,남구,광주광역시,광주광역시 남구,10.730742623794894,0.0,11.482569701104117,19554000.0,0.0,41472000.0,61026000.0,0.0,0.67957919575263,7.0,3,5.0,0.7142857142857143,427.5065739,1,1,1,observed
2020,29170,북구,광주광역시,광주광역시 북구,10.81505560730557,0.0,0.0,63377000.0,0.0,0.0,63377000.0,0.0,0.0,0.0,0,0.0,,1273.565932,1,1,1,observed
2020,29200,광산구,광주광역시,광주광역시 광산구,9.604732953284778,9.813900786805286,0.0,37199000.0,45854000.0,0.0,83053000.0,0.552105282,0.0,6.0,95,5.0,0.8333333333333334,2507.714087,1,1,1,observed
2020,30110,동구,대전광역시,대전광역시 동구,9.085316841322593,10.059727415642293,10.141657346675556,5768000.0,15284000.0,16589000.0,37641000.0,0.406046598,0.4407162402699184,0.0,0,0.0,,653.689482,1,1,1,observed
2020,30140,중구,대전광역시,대전광역시 중구,11.343018308438165,0.0,0.0,30945000.0,0.0,0.0,30945000.0,0.0,0.0,0.0,0,0.0,,366.7628804,1,1,1,observed
2020,30170,서구,대전광역시,대전광역시 서구,10.224724657020094,10.317339626184111,10.399270321570643,13932000.0,15284000.0,16589000.0,45805000.0,0.333675363,0.3621657024342321,0.0,0,0.0,,505.2283558,1,1,1,observed
2020,30200,유성구,대전광역시,대전광역시 유성구,10.95937430432542,9.636219301609028,0.0,57398000.0,15284000.0,0.0,72682000.0,0.210285903,0.0,0.0,4,0.0,,998.4090954,1,1,1,observed
2020,30230,대덕구,대전광역시,대전광역시 대덕구,11.935938326723372,11.68890221766385,11.77077457143602,19567000.0,15284000.0,16588000.0,51439000.0,0.297128638,0.3224790528587258,0.0,0,0.0,,128.1784272,1,1,1,observed
2020,31110,중구,울산광역시,울산광역시 중구,13.163562373426586,10.9957346378778,10.911670882201062,394217270.0,45108000.0,41471000.0,480796270.0,0.093819363,0.0862548288904154,1937.0,2109,1885.0,0.9731543624161074,756.6133129,1,1,1,observed
2020,31140,남구,울산광역시,울산광역시 남구,12.393202985321505,11.567810811905472,0.0,102972000.0,45108000.0,0.0,148080000.0,0.304619125,0.0,443.0,53,175.0,0.3950338600451467,426.9935151,1,1,1,observed
2020,31170,동구,울산광역시,울산광역시 동구,12.856926802219862,0.0,10.758964949263609,337976000.0,0.0,41471000.0,379447000.0,0.0,0.1092932609824297,2807.0,1744,2776.0,0.9889561809761312,881.4438051,1,1,1,observed
2020,31200,북구,울산광역시,울산광역시 북구,13.173263641555614,0.0,10.170109434703257,1671258431.0,0.0,82942000.0,1754200431.0,0.0,0.0472819402699143,12977.0,8238,11639.0,0.8968945056638669,3176.645327,1,1,1,observed
2020,31710,울주군,울산광역시,울산광역시 울주군,12.215283130983035,0.0,9.298098231028735,3067525860.0,0.0,165895000.0,3233420860.0,0.0,0.0513063430907661,45329.0,19853,38610.0,0.8517725959099032,15197.08615,1,1,1,observed
2020,36110,세종시,세종특별자치시,세종특별자치시,,,,,,,,,,21.0,16,8.0,0.3809523809523809,1192.393473,1,1,0,metropolitan_headquarters
2020,41111,수원시 장안구,경기도,경기도 수원시 장안구,,,,,,,,,,0.0,0,0.0,,85.05865043,1,1,0,city_district_granularity
2020,41113,수원시 권선구,경기도,경기도 수원시 권선구,,,,,,,,,,0.0,0,0.0,,170.4399234,1,1,0,city_district_granularity
2020,41115,수원시 팔달구,경기도,경기도 수원시 팔달구,,,,,,,,,,0.0,0,0.0,,25.61977952,1,1,0,city_district_granularity
2020,41117,수원시 영통구,경기도,경기도 수원시 영통구,,,,,,,,,,0.0,0,0.0,,23.33984101,1,1,0,city_district_granularity
2020,41131,성남시 수정구,경기도,경기도 성남시 수정구,,,,,,,,,,116.0,1,14.0,0.1206896551724138,69.3369879,1,1,0,city_district_granularity
2020,41133,성남시 중원구,경기도,경기도 성남시 중원구,,,,,,,,,,146.0,3,0.0,0.0,35.30985663,1,1,0,city_district_granularity
2020,41135,성남시 분당구,경기도,경기도 성남시 분당구,,,,,,,,,,515.0,6,25.0,0.0485436893203883,85.37537914,1,1,0,city_district_granularity
2020,41150,의정부시,경기도,경기도 의정부시,13.492342138435845,12.159072079449407,0.0,201777000.0,53191000.0,0.0,254968000.0,0.208618336,0.0,0.0,0,0.0,,278.7549075,1,1,1,observed
2020,41171,안양시 만안구,경기도,경기도 안양시 만안구,,,,,,,,,,0.0,0,0.0,,290.482493,1,1,0,city_district_granularity
2020,41173,안양시 동안구,경기도,경기도 안양시 동안구,,,,,,,,,,0.0,0,0.0,,126.5846225,1,1,0,city_district_granularity
2020,41190,부천시,경기도,경기도 부천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,36.07376757,1,1,1,observed
2020,41210,광명시,경기도,경기도 광명시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,47.75185169,1,1,1,observed
2020,41220,평택시,경기도,경기도 평택시,12.894973215238403,10.959919402889096,0.0,317510000.0,45853000.0,0.0,363363000.0,0.126190614,0.0,3.0,30,0.0,0.0,797.1550223,1,1,1,observed
2020,41250,동두천시,경기도,경기도 동두천시,13.829069474982042,0.0,0.0,614855930.0,0.0,0.0,614855930.0,0.0,0.0,17.0,1,0.0,0.0,606.5760119,1,1,1,observed
2020,41271,안산시 상록구,경기도,경기도 안산시 상록구,,,,,,,,,,0.0,0,0.0,,65.74016284,1,1,0,city_district_granularity
2020,41273,안산시 단원구,경기도,경기도 안산시 단원구,,,,,,,,,,0.0,0,0.0,,785.9610642,1,1,0,city_district_granularity
2020,41281,고양시 덕양구,경기도,경기도 고양시 덕양구,,,,,,,,,,0.0,0,0.0,,370.5388339,1,1,0,city_district_granularity
2020,41285,고양시 일산동구,경기도,경기도 고양시 일산동구,,,,,,,,,,0.0,0,0.0,,41.36806591,1,1,0,city_district_granularity
2020,41287,고양시 일산서구,경기도,경기도 고양시 일산서구,,,,,,,,,,0.0,0,0.0,,0.701742712,1,1,0,city_district_granularity
2020,41290,과천시,경기도,경기도 과천시,12.33049475634061,12.207330335806088,0.0,51863000.0,45853000.0,0.0,97716000.0,0.469247616,0.0,0.0,0,0.0,,228.9779803,1,1,1,observed
2020,41310,구리시,경기도,경기도 구리시,12.238948843009863,12.58139566803012,0.0,32557000.0,45853000.0,0.0,78410000.0,0.584785104,0.0,0.0,0,0.0,,157.5210267,1,1,1,observed
2020,41360,남양주시,경기도,경기도 남양주시,13.026735147047289,0.0,10.10250755763098,1544501000.0,0.0,82946000.0,1627447000.0,0.0,0.0509669439312002,2753.0,7236,111.0,0.0403196512895023,3398.990557,1,1,1,observed
2020,41370,오산시,경기도,경기도 오산시,14.098059904486268,0.0,0.0,202458000.0,0.0,0.0,202458000.0,0.0,0.0,0.0,0,0.0,,152.6249897,1,1,1,observed
2020,41390,시흥시,경기도,경기도 시흥시,13.362298963627833,12.639056773377456,0.0,94508000.0,45853000.0,0.0,140361000.0,0.326679063,0.0,0.0,0,0.0,,148.6950634,1,1,1,observed
2020,41410,군포시,경기도,경기도 군포시,14.205053411741645,13.586897010838538,0.0,82223000.0,44313000.0,0.0,126536000.0,0.350200733,0.0,0.0,0,0.0,,55.6951401,1,1,1,observed
2020,41430,의왕시,경기도,경기도 의왕시,12.6668895195278,12.69643645341292,0.0,44518000.0,45853000.0,0.0,90371000.0,0.507386219,0.0,0.0,0,0.0,,140.4031313,1,1,1,observed
2020,41450,하남시,경기도,경기도 하남시,14.096384403696891,12.745972918237907,0.0,232124000.0,60151000.0,0.0,292275000.0,0.205802754,0.0,16.0,6,6.0,0.375,175.2824409,1,1,1,observed
2020,41461,용인시 처인구,경기도,경기도 용인시 처인구,,,,,,,,,,217.0,227,45.0,0.2073732718894009,1871.168329,1,1,0,city_district_granularity
2020,41463,용인시 기흥구,경기도,경기도 용인시 기흥구,,,,,,,,,,31.0,43,10.0,0.3225806451612903,265.3250571,1,1,0,city_district_granularity
2020,41465,용인시 수지구,경기도,경기도 용인시 수지구,,,,,,,,,,0.0,1,0.0,,64.75556915,1,1,0,city_district_granularity
2020,41480,파주시,경기도,경기도 파주시,12.709599719259325,11.149124852794314,0.0,220512000.0,46315000.0,0.0,266827000.0,0.173576887,0.0,5.0,11,0.0,0.0,666.3839299,1,1,1,observed
2020,41500,이천시,경기도,경기도 이천시,12.763673037633378,11.306174885044149,0.0,196949670.0,45853000.0,0.0,242802670.0,0.188848829,0.0,6.0,17,3.0,0.5,563.8501908,1,1,1,observed
2020,41550,안성시,경기도,경기도 안성시,12.303268931426697,8.334767206689875,0.0,493668910.0,9329000.0,0.0,502997910.0,0.018546797,0.0,72.0,13,0.0,0.0,2239.731414,1,1,1,observed
2020,41570,김포시,경기도,경기도 김포시,13.793772214916627,13.113289567220658,0.0,90552000.0,45853000.0,0.0,136405000.0,0.336153367,0.0,0.0,0,0.0,,92.54209632,1,1,1,observed
2020,41590,화성시,경기도,경기도 화성시,12.212007019251104,10.111322894422104,0.0,374713000.0,45853000.0,0.0,420566000.0,0.109026883,0.0,0.0,4,0.0,,1862.488748,1,1,1,observed
2020,41610,광주시,경기도,경기도 광주시,14.22190240584978,11.049868912013014,10.033017595364852,2734768000.0,114635000.0,41466000.0,2890869000.0,0.039654166,0.0143437838241719,20285.0,10441,17017.0,0.8388957357653438,1821.49105,1,1,1,observed
2020,41630,양주시,경기도,경기도 양주시,11.602361911766344,10.517023582850731,9.807510656575973,249620000.0,84317000.0,41473000.0,375410000.0,0.224599771,0.1104738818891345,9.0,11,4.0,0.4444444444444444,2282.661927,1,1,1,observed
2020,41650,포천시,경기도,경기도 포천시,11.67684789025686,0.0,8.459020340950577,1035949500.0,0.0,41473000.0,1077422500.0,0.0,0.038492791824934,1573.0,5262,1433.0,0.9109980928162746,8793.295475,1,1,1,observed
2020,41670,여주시,경기도,경기도 여주시,11.83512143172767,10.033978083987645,9.933584704501646,277722000.0,45853000.0,41473000.0,365048000.0,0.125608139,0.113609717078302,8.0,131,0.0,0.0,2012.266516,1,1,1,observed
2020,41800,연천군,경기도,경기도 연천군,13.736822405982474,0.0,10.910103547409216,700489000.0,0.0,41473000.0,741962000.0,0.0,0.0558963936158455,156.0,65,38.0,0.2435897435897435,757.8366768,1,1,1,observed
2020,41820,가평군,경기도,경기도 가평군,11.16934076683462,8.100728706955035,8.000362725954798,986676230.0,45853000.0,41473000.0,1074002230.0,0.04269358,0.0386153760593215,627.0,99,51.0,0.0813397129186602,13912.26136,1,1,1,observed
2020,41830,양평군,경기도,경기도 양평군,11.613937681764392,8.616274287642574,8.333606629400457,1102797000.0,55024000.0,41473000.0,1199294000.0,0.045880326,0.0345811785934057,3537.0,2455,1503.0,0.4249363867684478,9968.514694,1,1,1,observed
2020,43111,청주시 상당구,충청북도,충청북도 청주시 상당구,,,,,,,,,,0.0,0,0.0,,3613.7589,1,1,0,city_district_granularity
2020,43112,청주시 서원구,충청북도,충청북도 청주시 서원구,,,,,,,,,,0.0,0,0.0,,230.1457809,1,1,0,city_district_granularity
2020,43113,청주시 흥덕구,충청북도,충청북도 청주시 흥덕구,,,,,,,,,,1.0,2,0.0,0.0,223.1686569,1,1,0,city_district_granularity
2020,43114,청주시 청원구,충청북도,충청북도 청주시 청원구,,,,,,,,,,0.0,0,0.0,,550.4044811,1,1,0,city_district_granularity
2020,43130,충주시,충청북도,충청북도 충주시,11.331850242299137,8.843432675547046,0.0,684148000.0,56805000.0,0.0,740953000.0,0.076664782,0.0,0.0,0,0.0,,8199.648523,1,1,1,observed
2020,43150,제천시,충청북도,충청북도 제천시,10.464420971728378,7.2273952538716015,7.55021615300539,509921000.0,20016000.0,27648000.0,557585000.0,0.035897666,0.0495852650268568,56.0,42,21.0,0.375,14550.40245,1,1,1,observed
2020,43720,보은군,충청북도,충청북도 보은군,8.265576060211137,8.918289481186697,0.0,30373000.0,58346000.0,0.0,88719000.0,0.657649433,0.0,0.0,0,0.0,,7814.574598,1,1,1,observed
2020,43730,옥천군,충청북도,충청북도 옥천군,10.069035128176523,9.833641942213598,9.009859391305932,79743000.0,63017000.0,27648000.0,170408000.0,0.369800714,0.1622459039481714,2.0,0,0.0,0.0,3378.971884,1,1,1,observed
2020,43740,영동군,충청북도,충청북도 영동군,10.139351975387031,8.65353658642852,7.933668203096701,251035000.0,56806000.0,27649000.0,335490000.0,0.169322484,0.0824137828251214,5.0,1,0.0,0.0,9914.865239,1,1,1,observed
2020,43745,증평군,충청북도,충청북도 증평군,9.622897044728129,11.897468989744342,0.0,6000000.0,58346000.0,0.0,64346000.0,0.906754111,0.0,0.0,0,0.0,,397.1997014,1,1,1,observed
2020,43750,진천군,충청북도,충청북도 진천군,10.293319502458507,9.589587665848384,9.294469998040654,75073000.0,37140000.0,27648000.0,139861000.0,0.265549367,0.1976819842557968,0.0,0,0.0,,2541.947727,1,1,1,observed
2020,43760,괴산군,충청북도,충청북도 괴산군,8.114722891988524,7.238442168422841,0.0,48100000.0,20017000.0,0.0,68117000.0,0.293862032,0.0,0.0,0,0.0,,14391.15399,1,1,1,observed
2020,43770,음성군,충청북도,충청북도 음성군,10.792762049273788,9.940474783419935,0.0,133214000.0,56806000.0,0.0,190020000.0,0.298947479,0.0,0.0,0,0.0,,2737.296174,1,1,1,observed
2020,43800,단양군,충청북도,충청북도 단양군,11.141569584081688,8.191463473487502,7.471667006711763,1085733000.0,56806000.0,27648000.0,1170187000.0,0.048544378,0.0236269929506993,13.0,4,5.0,0.3846153846153846,15740.08756,1,1,1,observed
2020,44131,천안시 동남구,충청남도,충청남도 천안시 동남구,,,,,,,,,,4.0,3,3.0,0.75,2325.691781,1,1,0,city_district_granularity
2020,44133,천안시 서북구,충청남도,충청남도 천안시 서북구,,,,,,,,,,1.0,3,0.0,0.0,436.4870182,1,1,0,city_district_granularity
2020,44150,공주시,충청남도,충청남도 공주시,10.55109770012776,7.992021851494939,0.0,296398000.0,22927000.0,0.0,319325000.0,0.071798325,0.0,0.0,4,0.0,,7755.380725,1,1,1,observed
2020,44180,보령시,충청남도,충청남도 보령시,11.423767036095224,8.586057473195886,9.020068296925423,978986150.0,57319000.0,88474000.0,1124779150.0,0.050960226,0.0786589971906929,28.0,32,12.0,0.4285714285714285,10702.92074,1,1,1,observed
2020,44200,아산시,충청남도,충청남도 아산시,11.959739606929018,8.26873495749747,0.0,479257000.0,11953000.0,0.0,491210000.0,0.024333788,0.0,0.0,0,0.0,,3065.648277,1,1,1,observed
2020,44210,서산시,충청남도,충청남도 서산시,10.503703053191892,0.0,0.0,384568000.0,0.0,0.0,384568000.0,0.0,0.0,0.0,23,0.0,,10550.78524,1,1,1,observed
2020,44230,논산시,충청남도,충청남도 논산시,11.48808025349974,9.59189974474152,0.0,305424000.0,45854000.0,0.0,351278000.0,0.13053479,0.0,1.0,0,0.0,0.0,3131.105861,1,1,1,observed
2020,44250,계룡시,충청남도,충청남도 계룡시,10.137775621180896,9.695485268372147,0.0,17843000.0,11465000.0,0.0,29308000.0,0.391190119,0.0,0.0,0,0.0,,705.8380135,1,1,1,observed
2020,44270,당진시,충청남도,충청남도 당진시,9.384932264236353,8.295335317514512,0.0,68175000.0,22927000.0,0.0,91102000.0,0.251662971,0.0,0.0,0,0.0,,5725.815168,1,1,1,observed
2020,44710,금산군,충청남도,충청남도 금산군,11.3974921853735,9.04259377068781,8.249097686320061,483218000.0,45854000.0,20735000.0,549807000.0,0.083400175,0.0377132339166289,8.0,0,0.0,0.0,5423.504617,1,1,1,observed
2020,44760,부여군,충청남도,충청남도 부여군,11.465044400509406,8.337285499544773,9.03974502276711,505800000.0,22157000.0,44734000.0,572691000.0,0.038689276,0.0781119312159611,3.0,0,0.0,0.0,5306.12972,1,1,1,observed
2020,44770,서천군,충청남도,충청남도 서천군,11.73643351304742,0.0,0.0,640994000.0,0.0,0.0,640994000.0,0.0,0.0,12.0,25,5.0,0.4166666666666667,5126.124212,1,1,1,observed
2020,44790,청양군,충청남도,충청남도 청양군,11.594918538980687,0.0,0.0,846092270.0,0.0,0.0,846092270.0,0.0,0.0,48.0,4,0.0,0.0,7794.936628,1,1,1,observed
2020,44800,홍성군,충청남도,충청남도 홍성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6,0.0,,5617.601716,1,1,1,observed
2020,44810,예산군,충청남도,충청남도 예산군,11.540003970516455,7.682604560276475,0.0,561162000.0,11848000.0,0.0,573010000.0,0.020676777,0.0,1.0,2,1.0,1.0,5461.757776,1,1,1,observed
2020,44825,태안군,충청남도,충청남도 태안군,11.49953553098262,0.0,0.0,1300713690.0,0.0,0.0,1300713690.0,0.0,0.0,103.0,73,48.0,0.4660194174757281,13182.60646,1,1,1,observed
2020,45111,전주시 완산구,전라북도,전라북도 전주시 완산구,,,,,,,,,,1.0,979,0.0,0.0,379.4364065,1,1,0,city_district_granularity
2020,45113,전주시 덕진구,전라북도,전라북도 전주시 덕진구,,,,,,,,,,0.0,0,0.0,,101.5586028,1,1,0,city_district_granularity
2020,45130,군산시,전라북도,전라북도 군산시,12.237742315894003,0.0,0.0,470726029.0,0.0,0.0,470726029.0,0.0,0.0,1322.0,921,641.0,0.4848714069591528,2280.270446,1,1,1,observed
2020,45140,익산시,전라북도,전라북도 익산시,10.127365965773162,9.676032969563977,0.0,54009000.0,34391000.0,0.0,88400000.0,0.389038462,0.0,3.0,0,0.0,0.0,2158.859308,1,1,1,observed
2020,45180,정읍시,전라북도,전라북도 정읍시,9.043549710432282,8.268358916695988,0.0,81784440.0,37666000.0,0.0,119450440.0,0.315327428,0.0,7.0,16,2.0,0.2857142857142857,9664.029867,1,1,1,observed
2020,45190,남원시,전라북도,전라북도 남원시,9.002573026824182,7.471174469375213,0.0,159117000.0,34391000.0,0.0,193508000.0,0.177723918,0.0,0.0,3,0.0,,19588.54846,1,1,1,observed
2020,45210,김제시,전라북도,전라북도 김제시,10.440492848719536,9.786784205056636,0.0,74555000.0,38776000.0,0.0,113331000.0,0.342148221,0.0,7.0,30,3.0,0.4285714285714285,2178.918741,1,1,1,observed
2020,45710,완주군,전라북도,전라북도 완주군,9.917488549047851,9.090102279983707,0.0,104890000.0,45854000.0,0.0,150744000.0,0.304184578,0.0,0.0,0,0.0,,5171.838413,1,1,1,observed
2020,45720,진안군,전라북도,전라북도 진안군,9.428510435176603,8.873611545458598,0.0,69889000.0,40123000.0,0.0,110012000.0,0.364714758,0.0,0.0,0,0.0,,5619.448431,1,1,1,observed
2020,45730,무주군,전라북도,전라북도 무주군,9.706345402097089,0.0,0.0,110341000.0,0.0,0.0,110341000.0,0.0,0.0,0.0,0,0.0,,6719.719049,1,1,1,observed
