key,연도,실제예산,시뮬예산,위험지수,Y,Y_bin,시도,시군구,diff
경기도동두천시,2022,238459000.0,104335567.72501037,-0.3240685595843076,0.0023971245997214,1.0,경기도,동두천시,-134123432.27498963
경기도부천시,2022,0.0,87838919.026222,-0.5575548268420444,0.0,0.0,경기도,부천시,87838919.026222
경기도성남시,2022,192544000.0,117800564.98633336,-0.2425832471300508,0.029461710149619,1.0,경기도,성남시,-74743435.01366664
경기도수원시,2022,9857000.0,105984447.39605114,-0.413249882490359,0.0,0.0,경기도,수원시,96127447.39605114
경기도시흥시,2022,0.0,105538523.72506192,-0.4206102235036515,0.0,0.0,경기도,시흥시,105538523.72506192
경기도안산시,2022,0.0,125027738.60478337,-0.2054721877925021,0.0,0.0,경기도,안산시,125027738.60478337
경기도안성시,2022,139836000.0,85573489.35545081,-0.6778992569931358,0.0003999200213269,1.0,경기도,안성시,-54262510.64454919
경기도양주시,2022,103880000.0,122127825.12319426,-0.2042369381463655,0.0024968801985871,1.0,경기도,양주시,18247825.123194262
경기도양평군,2022,355344000.0,113227265.67686714,-0.0606782140580476,0.1868114620668066,1.0,경기도,양평군,-242116734.32313287
경기도여주시,2022,225459000.0,100077363.83705108,-0.5593715386781638,0.000499875041651,1.0,경기도,여주시,-125381636.16294892
경기도연천군,2022,109895000.0,115230149.54843625,-0.5367687198120245,0.0007996801705643,1.0,경기도,연천군,5335149.548436254
경기도오산시,2022,0.0,104326901.22828774,-0.3143957963606079,0.0,0.0,경기도,오산시,104326901.22828774
경기도용인시,2022,145924000.0,114289281.57531002,-0.3730553062693477,0.0029955089797984,1.0,경기도,용인시,-31634718.42468998
경기도의왕시,2022,27928000.0,97934197.54867513,-0.3711464931392747,0.0001999800026662,1.0,경기도,의왕시,70006197.54867513
경기도의정부시,2022,0.0,115620819.63470642,-0.3205947697850869,0.0,0.0,경기도,의정부시,115620819.63470642
경기도이천시,2022,171529000.0,61455245.64627855,-0.8698834220760396,0.00129915573162,1.0,경기도,이천시,-110073754.35372144
경기도파주시,2022,402283000.0,94116046.38871154,-0.8750596273617889,0.000499875041651,1.0,경기도,파주시,-308166953.6112884
경기도평택시,2022,77008000.0,85749345.81335841,-0.5402799719008694,0.004987541511039,1.0,경기도,평택시,8741345.813358411
경기도포천시,2022,1052334000.0,134249309.2703353,-0.1052114603810562,0.0983056887841233,1.0,경기도,포천시,-918084690.7296647
경기도하남시,2022,98950000.0,122047224.77917892,-0.2524420838234456,0.0078689583786951,1.0,경기도,하남시,23097224.779178917
경기도화성시,2022,254211000.0,99077682.6354584,-0.3942565747487239,0.0,0.0,경기도,화성시,-155133317.3645416
경상남도거제시,2022,350712600.0,322582469.45123315,0.7051349638780454,0.1149345380920995,1.0,경상남도,거제시,-28130130.54876685
경상남도거창군,2022,41335000.0,193697894.05021337,-0.0667986659766453,0.0,0.0,경상남도,거창군,152362894.05021337
경상남도고성군,2022,164779000.0,361697713.19091463,0.9394094842283244,0.0195084663880429,1.0,경상남도,고성군,196918713.19091463
경상남도김해시,2022,857847240.0,271527244.6995737,0.399347829591659,0.0563803334361076,1.0,경상남도,김해시,-586319995.3004262
